x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
4671.707046647026,19348.43530077375,9301.797635423238,23460.053394489863,10460.195441626467,8568.530698159928,69448.23433138621,1102.0227638801248,16993.971016800977,12429.525044448075,43830.94715258073,37837.696472824675,6044.58615579901,18434.99417924061,51218.88391274163,2382.750833772678,2217.6973049943904
4415.642912850735,18782.209981739255,8787.126576893634,22408.14608952144,9916.46808181069,8218.634311557284,66148.99147646099,1042.8158980470337,15823.566676431412,11709.96864625555,40873.60496136397,35817.065418135215,5605.805427324451,17935.646037009676,48551.77667282144,2299.200265147095,1969.6722072218945
4199.424685798016,18566.361130983714,8308.74282456966,20778.493134304135,9110.148369802648,7702.867570011668,59463.35273464539,983.023652960454,13932.729871942314,10364.217790060213,36041.05570535678,32401.559152078466,5205.997444084505,17303.90888563789,45616.023026894996,1915.9721770506774,1920.9708443379693
4072.824641016482,18203.48043006799,8074.310721203771,19878.304235324864,9012.629092434738,7671.452535914233,57545.71322757321,957.7054369490938,13229.210237407793,10186.54471967479,33893.21101342381,30844.003567001266,4943.934676547139,17045.104748337144,41786.993904804585,1892.9196227726482,1901.6529153178728
3994.8864570408778,17902.99410116601,8036.681491261548,19485.90739603999,8797.735492105208,7490.917845258897,55375.51972132958,944.967370661834,12783.586160154973,9897.444872558428,32487.145443264573,29864.2875044635,4837.8991771606325,17022.68414381157,39227.49387551333,1847.4809534487158,1900.099057033587
3975.17550921955,17880.086434417637,8057.120064185953,19391.68942745776,8907.529847321026,7451.281979435653,55047.173021462404,945.7548934164726,12754.519749346484,9846.950222460726,32010.095070699583,29668.510886662876,4829.673029451453,17001.38065604592,37936.478603853786,1834.1916236797715,1913.3490511394639
3979.85185458366,17885.197430205182,8130.029609359899,19444.65935721211,8925.911883572988,7372.169036470424,55047.173021462404,955.8349014174356,12701.468101307977,9901.735349315039,32010.095070699583,29837.542415909338,4845.149724329522,16957.254035786606,37741.342543399434,1834.1916236797715,2031.4188808488684
4185.949227299324,18341.678433360143,8569.883486031182,20254.694982503075,9639.916150982728,7635.661265661536,57106.3041879062,990.9877206442866,13112.2392524064,10400.88949846244,32821.76436120605,30872.399613383714,5146.3616683195405,17241.071830255838,37678.73125941313,1952.393783151015,2392.891802965523
5040.804228134866,20391.53095474697,10160.602514613907,22722.376995506937,10962.66939429723,8388.146253756795,62833.762316607055,1064.2931944058155,14633.802513114428,11464.931204238463,38722.224622969494,33757.365977483336,6068.330491770233,18561.038290460223,39640.50537748335,2227.920162202337,2470.15379099912
5469.619882768673,20979.083423012984,10875.36547533334,23276.104574200464,11792.236017414674,9304.003690040196,71672.24813774337,1200.7550575021983,16855.48529932422,13026.847966851561,45114.5573000111,36682.61699738515,6496.038896270599,19495.82614459468,45553.97053003723,2441.017094801019,2434.8333564724376
5540.215965490102,20731.121429349387,11134.930143844409,23399.25270559292,11981.2407783548,9714.135758884146,76402.81478866417,1277.2972736047484,17914.13637520276,13694.550809496783,48291.58889777642,38933.55131581977,6712.44544765212,19021.875890774496,49835.343257806235,2488.483396495304,2405.8829521507773
5593.711987451065,20498.866238394738,11211.606175127074,23381.549268365718,11941.07340836513,9811.916421813541,77280.68974615695,1284.837354951456,18419.369066078274,13969.842289490929,50577.63264573853,41081.36393893084,6824.135516975116,18753.318582125747,53188.744168822566,2489.684681351819,2414.129706625382
5625.7760274232405,20551.64415597331,11237.097244407769,23012.268227703706,11866.437505458833,9706.354108510926,77524.77123754802,1293.1169982539625,18488.40393942369,14046.199172823564,50583.76999431322,40912.56795489982,6735.728970920011,18850.92551547859,54472.71221252108,2472.748328739892,2414.119978578594
5630.682169963119,20537.607499022146,11169.850858597696,23075.85613595649,11813.753271454565,9714.306607465243,76494.9601308716,1294.1358272505217,18416.714087322904,14028.172507783735,50328.521521465605,39934.725547484944,6894.340973282381,18832.4193937942,54957.72316474882,2422.5884196181123,2412.3728739594603
5599.041326208258,20523.08116582786,11171.537034011817,23058.895446744442,11714.647236642846,9925.00210263442,75974.30231374137,1285.6486327863252,18416.714087322904,13950.28460023158,49880.3517718835,39531.51068239883,6835.426440240493,18837.324949284084,54624.21947600655,2353.8891295799326,2414.2732610455546
5584.640159937675,20538.881968887046,11173.59815870528,23077.344184385478,11682.354207627926,10057.515277109527,76005.25385780376,1283.6225626372218,18411.718820754566,13890.192940656296,49591.555425063634,39495.737788132545,6831.085490118627,18825.218615698395,54441.09462625713,2346.7187865269893,2414.2732610455546
5576.18329791594,20538.881968887046,11173.59815870528,23077.344184385478,11716.796447013423,10082.098377946322,76138.29639258116,1283.6225626372218,18388.254451291272,13890.192940656296,49591.555425063634,39305.879779200106,6831.085490118627,18825.218615698395,54365.343707073276,2346.7187865269893,2414.2732610455546
5577.297515427765,20538.881968887046,11173.59815870528,23077.344184385478,11696.657888562318,10113.521451976985,76299.99891917862,1282.4281134269247,18322.561812782307,13877.315958168077,49591.555425063634,39210.82657816575,6824.826398685528,18825.218615698395,54461.43339271278,2344.5657108674277,2418.463682929641
5587.9670580568445,20535.347118507038,11186.01533864047,23112.96035553144,11662.141341371454,10117.130377004783,77204.3358489937,1282.4281134269247,18234.70154852095,13875.984813810397,49591.555425063634,39210.82657816575,6892.302737298831,18876.345766554234,54594.229425068464,2344.5657108674277,2430.4383826856147
5579.788342971264,20584.918093904118,11133.67154216989,23204.052911933057,11820.261492007592,10153.933171356748,77868.66775620253,1288.3847802659004,18545.408214212774,13914.739298134104,50289.81471680739,39261.241819552386,6915.036388892909,18867.880481407166,54715.52420778799,2380.6478890113017,2430.4383826856147
5579.788342971264,20563.101268429484,11133.822837493133,23838.311221300675,11820.261492007592,10164.288605354635,78076.43515950831,1288.4504447153186,18543.208994753288,14041.446473886444,50371.97217043275,39827.39829940555,6938.257840757131,18867.880481407166,55269.78136301385,2415.7065613172263,2426.3042257207903
5568.249047910966,20525.466151458404,11084.708867270925,23816.927225180505,11720.455820628431,10116.92736869077,78239.01065838858,1283.2561292587045,18543.208994753288,13989.720619361982,50392.20268980857,40037.2219773275,6938.257840757131,18832.988625264225,55263.184419826306,2434.59059215865,2410.182222990819
5431.884252926458,20217.225886688826,10805.498829939557,23190.091291167086,11373.376636932393,9806.636195665938,76835.62197544253,1259.5813914132207,18291.790826035856,13660.016011145284,49482.45194746263,40140.005344068864,6805.686816301767,18812.439369196356,55263.184419826306,2390.3535558224703,2375.9268781273586
4962.453169800907,19946.883065449147,9900.806517746285,24202.602322548155,10849.571771333656,9019.01217690112,73609.99718490141,1156.6580321185832,17512.178379059995,13082.05645035769,46297.044499589356,39548.26008853739,6400.540692346216,18770.005196075595,54805.37500801165,2413.6210231177197,2297.8280151497884
4671.707046647026,19376.13479932978,9325.173859207289,23460.053394489863,10404.981312648748,8541.022066619733,69960.33390238686,1093.780072924644,16693.294672755786,12534.86173163853,43849.04294201752,37914.51419154301,6044.58615579901,18138.65634188515,51264.59595492764,2345.9515052797633,2223.477868148081
4427.920220826594,18853.591224447006,8782.288415578605,22423.99903770745,9854.04380931849,8217.164511264009,67337.62118344351,1042.8158980470337,15539.31756129289,11808.995237252037,40474.80825387845,36023.283112940655,5605.805427324451,17569.41673998294,48196.5996386563,2231.5625432954876,1972.378313210222
4226.910438066191,18644.514771018163,8296.59424865037,20515.325516260884,8894.729470449032,7634.392966194792,60434.366819756804,990.2974714024626,14002.709722399228,10458.000310792553,35789.7011380461,32401.559152078466,5216.903457178213,17316.578351784996,45506.97273494379,1875.0273017828258,1936.3322189771725
4110.620572245246,18247.327221346302,8017.682964765261,19501.92369774136,8727.432877448737,7657.822839109171,58490.47189183995,972.9860693439679,13251.310946120717,10284.24224839549,33959.97815131982,30844.003567001266,4973.183464114453,17054.522479711737,42049.29563559881,1830.8316930638964,1914.1105994508741
4027.165626283986,18187.849046244704,7892.888990805075,19035.312038309898,8498.083550983069,7591.433090477525,56036.47275814027,968.8601531055326,12811.354018683931,10049.70960356185,32486.71800312632,29864.2875044635,4841.666978832308,17028.240249552913,39338.83356715626,1792.1804224317696,1912.5567411665882
4007.4546784626577,18164.941379496337,7874.99502980276,18763.604094291702,8525.968412344295,7595.207839128153,55793.12004271741,974.5432180719329,12781.835465716831,10012.700597892766,32054.69956096479,29668.510886662876,4783.9226941563475,16979.188760593126,38001.92993698375,1798.3127541785375,1925.8067352724652
4014.946446671737,18170.05237528388,7874.99502980276,18732.237666943794,8525.968412344295,7601.593053598804,55793.12004271741,981.6466308300105,12841.507379241722,10012.700597892766,32072.528509159205,29837.542415909338,4783.9226941563475,16983.941843367826,38007.44456917958,1798.3127541785375,2039.7033643698005
4240.5320323575115,18553.50712960187,8294.660847907327,19434.527610661735,9482.566515128383,7989.846454145584,57852.251209161215,1019.483645369103,13214.46859446843,10549.895771301468,32909.26852268793,30872.399613383714,5064.705050068946,17251.19398557459,37984.79741512007,1928.4826211978163,2400.5291084548526
5077.5440702154165,20493.698405186115,9670.871613046667,21611.76962575316,10789.555071735305,9041.16219294474,63231.35832224668,1108.6441867040915,14980.305273503514,11735.683745703293,38308.80106219809,33720.897154171405,6014.943687100811,18561.038290460223,40076.09893209984,2203.0844797263544,2470.9885625816255
5469.619882768673,20930.84375490188,10598.25822372647,22821.51216014139,11507.605113347956,9747.758759644368,71672.24813774337,1230.7612645636304,17048.461381188183,13212.103285468296,44540.774506332,36646.14603275308,6564.291802118947,19471.2841363585,46627.948540873935,2421.4925024827826,2438.206885346494
5569.038941749187,20703.990305004125,10990.034174236887,23199.74956776278,11761.22222584905,10106.673438849888,74780.69198810967,1290.3239415848916,18069.313372606815,13925.536974837332,48079.79107389595,38802.42971833975,6770.025445515107,19169.65041336228,50305.67384139461,2474.7561176297127,2405.8829521507773
5601.69839000657,20498.866238394738,11099.092886408283,23347.81676744376,11772.90226965553,10180.287067487048,75381.75678800186,1292.012547965515,18419.369066078274,14100.644226301825,49845.67229338339,40254.27046940331,6842.916164720263,19001.19042574773,53899.22843997891,2478.3957136729646,2414.129706625382
5616.4646241308565,20551.64415597331,11057.765143618508,23627.49840493049,11647.029420154086,10141.445145070087,75321.37360697657,1284.629803789766,18511.103284354613,14080.214838756112,50275.50906131326,40262.261876167446,6887.102907863143,18986.75227610448,54811.3372124221,2443.843920448692,2415.3840988207
5604.570583075813,20537.111264615058,11025.857179215027,23648.70883794059,11606.491654334593,10073.329825769344,75364.11027685674,1285.6486327863252,18522.283855652753,14080.5771210057,49860.121252507684,39584.992294226584,6818.92286844519,18987.715903664444,54957.72316474882,2427.8326685782777,2416.919026851776
5589.249684846419,20523.08116582786,11025.857179215027,23631.748148728544,11590.21252897448,10041.029394025158,73649.67065739642,1282.4991855368833,18522.283855652753,13950.28460023158,49471.9611334336,39486.27743575206,6763.0127262787555,18987.715903664444,54379.06382987038,2406.807630626855,2418.8194139378706
5576.18329791594,20538.881968887046,11008.605126993572,23492.662839993718,11536.155315366457,9917.840532111426,73473.57188252818,1267.2561492581465,18471.124874690195,13689.807826941837,48976.61484050004,39495.737788132545,6713.129582470829,18834.60890198426,53942.038044167115,2352.395878658986,2418.8194139378706
5576.18329791594,20538.881968887046,11008.605126993572,23655.43185605715,11536.155315366457,9880.211634620264,73473.57188252818,1251.7785235150182,18471.124874690195,13473.071430085067,48879.23261154569,39305.879779200106,6713.129582470829,18834.60890198426,53751.486208213966,2346.7187865269893,2418.8194139378706
5584.640159937675,20538.881968887046,10998.434353705672,23631.753253525898,11598.77736094063,9829.470611025607,73401.26327656826,1242.758288226134,18275.13752604988,13417.103680714861,48879.23261154569,39271.670048636355,6752.412684723791,18834.60890198426,54399.402596326036,2344.5657108674277,2424.6670217383453
5596.423920078579,20573.723308006764,11025.251997922052,23626.68929454972,11644.663002352441,9783.015876833217,73454.70944570345,1242.758288226134,18106.993091536853,13420.676533245274,48976.61484050004,39341.8068485165,6813.696051442687,18890.420014650583,55004.509380249896,2344.5657108674277,2436.641721494319
5598.036846354838,20622.79804899676,11060.428160576179,23703.023881797984,11820.261492007592,9783.135470839987,74040.78562327579,1234.901214968706,18131.405150964598,13509.498146851078,50018.54588640815,39530.307260479894,6852.9332748320685,19023.176991277407,55253.093700805905,2380.6478890113017,2436.641721494319
5604.831889084193,20622.79804899676,11084.223187356454,23720.418478785206,11838.69783011732,9764.861707604001,75502.41402851707,1237.0145802093887,18022.205585385414,13524.6279419488,50568.812060226606,40037.2219773275,6948.563717833835,19023.176991277407,55884.078296411135,2394.940997181411,2429.883884018684
5593.292594023895,20558.07115666424,11084.398602223982,23720.418478785206,11747.45699070431,9727.410693635515,75397.5170554645,1239.3848093257361,18022.205585385414,13651.343446028717,50735.61254423503,40255.68802333628,6953.4936716013935,18980.79567536458,55877.48135322359,2432.199162645217,2413.761618368529
5458.273443494185,20235.862002637856,10793.285569787868,23780.045064290498,11371.073094966057,9579.059855692558,74580.63324183681,1234.999711642833,17907.09561750887,13516.33709184617,49940.76166425509,40306.75422604562,6792.774614960102,18961.876860864424,56010.185158577486,2367.767729490046,2379.506273505069
4970.405347245126,19965.519181398173,9923.0425448914,24153.323161281485,10849.571771333656,9021.343757537292,73193.26983579638,1150.7443690562854,17251.713750033065,13034.851489652798,46078.80295385592,39610.739527595295,6400.540692346216,18961.512959317515,54923.572048494265,2292.2329986493,2300.4209339991335
4677.327570478007,19397.0925053243,9343.45428108963,23461.518471330757,10404.981312648748,8463.034714306446,69194.79956553658,1088.3603095250278,16402.62694753362,12534.86173163853,43830.94715258073,37963.49046579527,6052.354526906123,18330.164105127067,50987.10660698414,2195.032204205336,2213.527127964431
4427.920220826594,18870.375752101743,8803.804693595392,22431.533718603456,9855.716306537719,8053.362429143984,66245.66536238542,1028.8798418193614,15539.31756129289,11831.62885549639,40873.60496136397,35817.065418135215,5604.818694412852,17814.74533871563,47997.15603470614,2049.270119281724,1963.2484098393536
4214.511169177897,18797.243479613913,8294.680582079924,20377.388786930936,8943.511401474598,7450.9985717893605,59928.37415753803,979.576462496739,14002.709722399228,10442.851082930487,35804.79743425838,32401.559152078466,5211.242477694606,17271.121152964504,45559.612652500255,1821.9680396722486,1912.0393142455264
4130.01154243885,18441.161408680764,8017.682964765261,19363.986968411416,8727.432877448737,7394.6738145677355,57796.634300912105,961.6889514599675,13251.310946120717,10254.259575091972,33893.21101342381,30844.003567001266,4963.17816106313,17070.914313078894,42122.955171888934,1769.0255175699454,1894.4937301821765
4034.657394493065,18187.849046244704,7892.888990805075,18866.008881632046,8479.186504480072,7247.166164622085,55375.51972132958,958.9495207579215,12811.354018683931,9985.668928660602,32421.171416838963,29864.2875044635,4829.683487133593,17022.68414381157,39482.33064427956,1718.0295132596812,1889.9311447783937
4014.946446671737,18164.941379496337,7874.99502980276,18732.237666943794,8507.071365841299,7230.763193349129,55047.173021462404,961.4312506844573,12841.507379241722,9950.310319906304,32072.528509159205,29668.510886662876,4789.489217156108,17004.74522062767,38405.58582338887,1712.1174325424404,1906.1898660037677
4014.946446671737,18092.02334036487,7874.99502980276,18732.237666943794,8509.06681621462,7230.763193349129,55298.094094801294,963.4467630201249,12796.850202519996,9934.568392731693,32072.528509159205,29837.542415909338,4789.489217156108,17009.498303402368,38082.38714581825,1712.1174325424404,2011.942936798509
