"AT"	"Balt"	"BE"	"DE"	"DK"	"Es"	"Fr"	"Nl"	"No"	"Se"	"Uk"
0.08871527	0.091059685	0.08908359	0.08580289	0.09394641	0.08682592	0.086858936	0.07640282	0.07877073	0.07641112	0.068085454
0.05486834	0.048410796	0.049717482	0.056578245	0.05959225	0.06377107	0.06852094	0.07614816	0.08591747	0.10315764	0.12400719
0.13835855	0.14844725	0.16740683	0.18941727	0.22244304	0.2792136	0.30384013	0.35967517	0.41857192	0.46720746	0.5050392
0.53930223	0.5576289	0.5510586	0.5828426	0.5988138	0.6108803	0.6066056	0.6046542	0.6155439	0.6296835	0.64300525
0.6398717	0.6314645	0.63494486	0.5936411	0.57372665	0.5507001	0.5116577	0.4651144	0.46984243	0.4255646	0.37357774
0.3291965	0.28937832	0.25064027	0.20167816	0.14901225	0.11786154	0.09494264	0.0717294	0.059301484	0.048720848	0.037132263
0.030897932	0.029663706	0.030662067	0.0332733	0.03346645	0.028562414	0.025136307	0.022485744	0.02297994	0.027694251	0.034830946
0.04473393	0.06084005	0.06341814	0.0651055	0.05946645	0.05571324	0.06375676	0.062045053	0.06589156	0.07107654	0.07633589
0.0783687	0.08465392	0.09193371	0.099521056	0.0962707	0.084493406	0.08453719	0.095008	0.107655756	0.09785588	0.09963723
0.09329703	0.12072944	0.14790912	0.15554465	0.13551186	0.12145241	0.1767662	0.21775651	0.17887454	0.16921978	0.18194717
0.20499857	0.20510517	0.17495337	0.19763349	0.19100662	0.145991	0.12765616	0.13773319	0.16550586	0.12832955	0.07642599
0.04361293	0.03949181	0.0389502	0.036607612	0.032081034	0.024085045	0.019145442	0.018801052	0.017765764	0.015913974	0.013787259
0.01305865	0.014693197	0.014861337	0.014158841	0.015891971	0.017761605	0.017384628	0.0153307	0.015545155	0.016834723	0.016724814
0.014865222	0.017853513	0.018179711	0.01800631	0.019272633	0.020592302	0.021888258	0.021429544	0.019626936	0.018847851	0.020616826
0.022148492	0.02330808	0.025165861	0.022473302	0.022150429	0.021939194	0.019719053	0.01747798	0.016735224	0.018207613	0.01658205
0.015031739	0.016306307	0.016769644	0.01924707	0.017401442	0.01655014	0.014777422	0.013312486	0.013136349	0.01126444	0.012773466
0.01508088	0.016527154	0.017925221	0.018757755	0.01841256	0.020467665	0.018321339	0.011428109	0.010789215	0.013885819	0.018154884
0.019128792	0.019288667	0.020027747	0.021064794	0.021516034	0.018072294	0.018941654	0.017699229	0.018120863	0.019366086	0.02303685
0.027026609	0.030487632	0.03105641	0.030379023	0.0295025	0.02847082	0.020603156	0.017405255	0.016464401	0.016523471	0.016360866
0.015183309	0.014143622	0.012519946	0.011600581	0.010544773	0.009893073	0.0076620406	0.0123719275	0.010307872	0.00886231	0.011634503
0.014348676	0.016758919	0.018766794	0.020207012	0.022989165	0.026118036	0.030969635	0.03768589	0.035871167	0.04482608	0.051286977
0.05431551	0.056781836	0.058305673	0.05852432	0.060452703	0.06338494	0.06920692	0.075289585	0.067378685	0.060557473	0.065351665
0.07147487	0.07825451	0.07968799	0.08414449	0.10529865	0.1193206	0.13057809	0.12618282	0.11260853	0.099535525	0.08443528
0.062875085	0.050953288	0.039611798	0.029947896	0.023693437	0.021354215	0.02098103	0.019867392	0.02018345	0.02025503	0.020202357
0.019724209	0.014137382	0.013107501	0.014691547	0.01738357	0.017870603	0.021133676	0.026479596	0.03077503	0.031979464	0.03344361
0.03286	0.027544444	0.0250803	0.027869357	0.028926743	0.03383833	0.044630703	0.041869618	0.03147053	0.04192275	0.060963146
0.06725817	0.06601549	0.051460426	0.051994108	0.061992984	0.0705975	0.062731504	0.05225374	0.059348714	0.065840594	0.06457648
0.066759996	0.056198876	0.05491183	0.040893916	0.03139071	0.029379165	0.024852354	0.01965001	0.028841184	0.024904491	0.020387065
0.018712977	0.021384662	0.02815272	0.02547833	0.022331605	0.019641526	0.017350478	0.01573598	0.01612312	0.015144173	0.013334978
0.010927549	0.010724811	0.016121449	0.020055728	0.020546196	0.020755269	0.023232047	0.026872186	0.03198204	0.039616637	0.040874623
0.052742705	0.06270619	0.066946715	0.06686641	0.063414805	0.05102839	0.032992475	0.028955126	0.02768388	0.027462184	0.030749656
0.033656538	0.036416423	0.034362104	0.03678054	0.047809694	0.061302125	0.08003974	0.12775017	0.17424151	0.20554307	0.26284516
0.32866022	0.3887011	0.4236982	0.43926314	0.4678112	0.49624813	0.5592016	0.5492388	0.5166367	0.51387763	0.5152459
0.52935404	0.55294436	0.6178644	0.63724166	0.6430543	0.64526254	0.6479934	0.6321227	0.5974818	0.5064364	0.519031
0.36287522	0.29282913	0.20883931	0.14593962	0.113750875	0.086357586	0.072115794	0.06272589	0.054064788	0.051128782	0.03475374
0.03097647	0.0276415	0.030666819	0.031062217	0.023917919	0.024950972	0.024332643	0.026902013	0.027697243	0.024080854	0.025663262
0.023102015	0.023737088	0.022511195	0.021842524	0.021979365	0.023855299	0.022932513	0.019941952	0.016259898	0.013746593	0.015658487
0.014911098	0.01592968	0.015133559	0.014662357	0.014800646	0.014406415	0.01458722	0.015548509	0.018988766	0.021790514	0.02085384
0.022574538	0.029534101	0.024677938	0.025394114	0.027487056	0.030388102	0.032346938	0.03711827	0.040368125	0.038176246	0.032835066
0.032987412	0.037322994	0.034087762	0.019660667	0.019092863	0.021933334	0.027508091	0.03281803	0.0375652	0.04591772	0.05677089
0.07027847	0.077496886	0.076186374	0.075538285	0.10182915	0.110338524	0.12505601	0.1544893	0.20129822	0.21143775	0.2260695
0.23428324	0.23809507	0.22100872	0.18535885	0.13405494	0.15889455	0.1835374	0.18845123	0.18310583	0.18523143	0.20504011
0.26069275	0.2949239	0.3006236	0.31281176	0.34861523	0.37207884	0.41049606	0.3696139	0.31294325	0.26865226	0.2494656
0.25324988	0.2956787	0.32527292	0.319589	0.2908781	0.26603857	0.22479734	0.15896602	0.1284712	0.108039	0.091918275
0.08618019	0.08046521	0.086605996	0.07913066	0.061413284	0.042267624	0.02968717	0.022779467	0.016837995	0.01508689	0.017550353
0.021212677	0.019453207	0.020756958	0.023042127	0.029432818	0.038495403	0.054527022	0.084205866	0.109203056	0.12340951	0.139776
0.19117118	0.23740453	0.2773799	0.2995637	0.35044175	0.38553414	0.4054753	0.4384902	0.47631088	0.47535968	0.47350526
0.5030332	0.5023753	0.49033207	0.46660492	0.45563304	0.43954763	0.41651285	0.3762468	0.34121388	0.30128044	0.26351988
0.2688563	0.22691168	0.23713209	0.26260254	0.24832912	0.22701898	0.22373675	0.22750707	0.23300646	0.25070268	0.2613494
0.27069956	0.29779866	0.29054987	0.2766851	0.2747668	0.26357177	0.27830967	0.2732533	0.2534714	0.22934316	0.20868008
0.18410124	0.17974254	0.27743086	0.23625082	0.19191694	0.13171262	0.11915646	0.109767914	0.10712503	0.11486073	0.13146041
0.14807068	0.17611757	0.21596994	0.29042652	0.3113385	0.021078926	0.017536422	0.016949609	0.015930306	0.018800326	0.029675761
0.04559673	0.05364797	0.05329986	0.05201137	0.045685925	0.03329002	0.025263684	0.02110645	0.020777978	0.02605122	0.03157372
0.03335561	0.033212233	0.039375212	0.04335921	0.041706182	0.046212085	0.056557592	0.06584126	0.0708109	0.06761889	0.062315196
0.05519852	0.046706256	0.035949536	0.033523906	0.032820597	0.03616789	0.04183338	0.05258825	0.06771917	0.066876315	0.083016574
0.097283036	0.1157283	0.14122581	0.16108079	0.1657237	0.15295447	0.1574681	0.14515127	0.15159623	0.15928827	0.16483288
0.15755832	0.19330145	0.23174526	0.24754222	0.24804628	0.27689868	0.2887121	0.2968258	0.29807284	0.313792	0.38102642
0.37062174	0.32685864	0.30751708	0.3064494	0.3135965	0.3238186	0.35645255	0.35601994	0.3485481	0.32308543	0.31286773
0.34145346	0.41124725	0.45040068	0.47657353	0.46551403	0.5232578	0.50683945	0.4448717	0.42541805	0.43020156	0.46586615
0.33561304	0.2464902	0.16843827	0.1311388	0.124706194	0.16682896	0.24278802	0.285824	0.2637757	0.20643914	0.16638322
0.13287432	0.13352399	0.13073948	0.103095315	0.07829488	0.08654935	0.097879805	0.094929315	0.08014386	0.06186534	0.047376134
0.045711294	0.043822467	0.04391288	0.045103177	0.04651798	0.04847723	0.045186948	0.046999928	0.04785784	0.048458703	0.04422293
0.039871946	0.037789006	0.0337493	0.038881917	0.044286277	0.048495267	0.05828593	0.070034795	0.075617164	0.084407955	0.09585141
0.10428264	0.09643609	0.07809108	0.082747914	0.07969475	0.07213937	0.061413303	0.05803099	0.06359003	0.07063121	0.06309738
0.052682847	0.040858854	0.032172892	0.02746176	0.019402638	0.015028232	0.018128522	0.02030233	0.023439279	0.025516227	0.024107777
0.01546966	0.017180918	0.018290421	0.013680398	0.011539244	0.011287248	0.013099756	0.02317447	0.029480955	0.029214013	0.032606866
0.029020991	0.02550149	0.056881387	0.04855255	0.018170595	0.018083135	0.024545982	0.026867697	0.03238077	0.033555616	0.02757665
0.04281965	0.064215764	0.075151354	0.08933299	0.15181102	0.22526398	0.2744938	0.25768122	0.31058887	0.34791356	0.39258456
0.49155864	0.5450754	0.5475969	0.56518507	0.55652344	0.5554057	0.57129526	0.5590603	0.5207513	0.55334914	0.589413
0.5965481	0.59965116	0.59086543	0.56584626	0.5513857	0.5328024	0.50686485	0.48288682	0.5415985	0.48877066	0.40984303
0.30487448	0.25469792	0.21803387	0.16801152	0.13376181	0.12332989	0.12983285	0.113759175	0.10131478	0.09041577	0.10617387
0.087065935	0.07301522	0.059371978	0.038717985	0.026848676	0.02477944	0.023120753	0.02119967	0.018606067	0.016744537	0.021767894
0.02472868	0.028137822	0.03041211	0.030083662	0.029883998	0.03793076	0.053745575	0.048573524	0.031422604	0.020590385	0.016043631
0.014793556	0.025227569	0.025294261	0.024452772	0.02131304	0.016038088	0.013088788	0.013272012	0.01557463	0.017371878	0.017995413
0.018433314	0.014518882	0.01661943	0.018179554	0.020610046	0.024221085	0.03301583	0.056587942	0.08003797	0.08910635	0.080788806
0.07301055	0.05883904	0.044659827	0.035723582	0.028635107	0.026123699	0.022484237	0.026535962	0.027095485	0.027600441	0.02860521
0.029128052	0.02878992	0.027619598	0.02259959	0.017889688	0.018608784	0.02056734	0.025206577	0.03874368	0.06514208	0.08840542
0.09477068	0.08815423	0.083023876	0.07292198	0.062312994	0.05696225	0.05524759	0.052607857	0.04649086	0.039551564	0.038020488
0.035602838	0.029722307	0.026931498	0.026078915	0.02193755	0.020255348	0.015695963	0.019019296	0.023838084	0.028715586	0.034951303
0.056477938	0.08500297	0.099074356	0.09722314	0.094292715	0.07775016	0.064793415	0.05688125	0.04836386	0.038476314	0.030319039
0.027604792	0.027630141	0.028984623	0.027247079	0.023569783	0.018505974	0.013500397	0.013784459	0.016318101	0.01740982	0.016941559
0.014791309	0.013767905	0.015783131	0.017998697	0.018314801	0.023654897	0.030331364	0.032914598	0.043424293	0.06532764	0.08303512
0.09073597	0.102758914	0.103981405	0.098468155	0.08932079	0.07012566	0.050263073	0.05048926	0.06793967	0.07186146	0.091784894
0.17513926	0.24745989	0.22915025	0.25084907	0.3152628	0.3181628	0.2625124	0.24641208	0.2578996	0.26232415	0.28091225
0.27167016	0.27880108	0.2674577	0.27770144	0.26336706	0.24416412	0.23714052	0.21093026	0.16729586	0.11867556	0.08322494
0.083198786	0.08811938	0.07012143	0.06184534	0.07059625	0.07743271	0.08724048	0.10554518	0.13207836	0.14112489	0.12079903
0.094706014	0.078565046	0.0640369	0.061725415	0.066532806	0.07478081	0.07154028	0.07619752	0.11105753	0.15692212	0.17494878
0.19076099	0.25215924	0.23859058	0.21302296	0.227681	0.26405486	0.29637864	0.310532	0.27681065	0.26205894	0.24961452
0.23404346	0.19813901	0.1824831	0.16321348	0.108655706	0.10136281	0.091815434	0.07754389	0.053588763	0.034838438	0.025676098
0.020543605	0.020429017	0.027429653	0.03507401	0.05617736	0.081688315	0.100613736	0.117217936	0.16465306	0.19059579	0.1597565
0.17440572	0.21982995	0.2639041	0.31665054	0.33633354	0.35622808	0.36931008	0.40881255	0.40302303	0.2983791	0.25699306
0.25142285	0.19358355	0.17945683	0.16780064	0.15242042	0.111398	0.11750672	0.106934726	0.08239042	0.06984022	0.057850957
0.046236474	0.05600426	0.060996562	0.06258715	0.051442467	0.043298226	0.034499347	0.030556258	0.028639145	0.025942078	0.026377631
0.023842243	0.024932645	0.028928028	0.029991202	0.035477243	0.054021753	0.07294582	0.06703016	0.07169541	0.09822051	0.13902977
0.16739626	0.22484353	0.19051863	0.1072065	0.07273084	0.08385955	0.08927269	0.06904842	0.05564595	0.061941534	0.07854808
0.0784927	0.08007816	0.10075031	0.16167873	0.3210908	0.49009293	0.5853591	0.628832	0.645031	0.61661017	0.7519264
0.7669376	0.7293518	0.701168	0.6025418	0.5329158	0.5921317	0.6165249	0.5971164	0.57958883	0.54554445	0.50850546
0.46133924	0.4007795	0.40191743	0.41923225	0.38506004	0.38301605	0.36344144	0.3384054	0.312508	0.27450237	0.22403932
0.15434118	0.13799798	0.11398073	0.12293028	0.12664787	0.13215122	0.12678364	0.105928786	0.091255136	0.10462447	0.11107742
0.097132005	0.078128815	0.061681688	0.053651907	0.053084653	0.04848856	0.042976353	0.037622932	0.032663744	0.029976033	0.027693935
0.02475298	0.0243188	0.02122909	0.019831726	0.024135401	0.029187402	0.03245012	0.033543732	0.033664957	0.03554566	0.04256895
0.0442375	0.040905792	0.036126036	0.030406091	0.026732778	0.024693482	0.023242211	0.022793248	0.02546171	0.030569663	0.03286091
0.03873722	0.040081825	0.04359113	0.042477533	0.03039558	0.022642275	0.021212509	0.021385325	0.023911918	0.026346525	0.02750087
0.03210887	0.037325732	0.039870396	0.044194195	0.043496218	0.044372633	0.035432912	0.03096285	0.032256737	0.033324976	0.03804714
0.0406126	0.042600375	0.047475107	0.050200913	0.050890222	0.04366883	0.032624837	0.024071766	0.022279395	0.022061266	0.02249389
0.023434477	0.026254684	0.030752951	0.036685087	0.03608042	0.032908823	0.030139336	0.030561902	0.037464317	0.045733217	0.0649513
0.087570675	0.09599828	0.11362265	0.13019623	0.13563061	0.15157324	0.17625162	0.18996318	0.15692157	0.14800681	0.15130076
0.21952346	0.2906563	0.33990756	0.3644762	0.3259067	0.3504934	0.42930198	0.44357064	0.39830425	0.37577122	0.3749869
0.347582	0.3626213	0.37017953	0.37517446	0.3804775	0.4195547	0.46259713	0.50986254	0.53171563	0.545984	0.63458174
0.6487832	0.55521536	0.62280965	0.59069264	0.6585339	0.69116324	0.6926123	0.6411123	0.5848717	0.51512986	0.45126975
0.39384454	0.34930512	0.3463842	0.29124868	0.21775585	0.18221149	0.15945497	0.14287944	0.138744	0.15690629	0.17326611
0.15702103	0.114608966	0.121764794	0.113578364	0.10730158	0.11639705	0.12456949	0.12400108	0.10982408	0.1083744	0.13968024
0.15841746	0.1684473	0.15605666	0.13267925	0.13619922	0.10756315	0.080728054	0.059761398	0.04460913	0.0352398	0.028877137
0.0354666	0.04703452	0.054157365	0.053669397	0.043614216	0.059994053	0.09818513	0.16513433	0.21182543	0.1938343	0.1591688
0.13479444	0.13878883	0.14169937	0.12503171	0.103119925	0.09450794	0.10715723	0.08789298	0.07697728	0.06684379	0.05578754
0.042634483	0.033146802	0.025198175	0.018928567	0.009624909	0.0103368135	0.0123714665	0.020269914	0.028196653	0.038537055	0.04769019
0.049881138	0.054337177	0.06894408	0.08376353	0.08294502	0.069899686	0.047915325	0.032360457	0.026429167	0.020917483	0.09127645
0.093864255	0.10103919	0.11704915	0.15083045	0.18864267	0.20798892	0.19959177	0.15081166	0.13604164	0.12858763	0.1305169
0.14215697	0.16141161	0.18963547	0.2186077	0.20408204	0.22548385	0.2375246	0.23930219	0.22800179	0.2207752	0.23469146
0.24963456	0.2604813	0.24299888	0.22264269	0.22089721	0.21339804	0.2050346	0.17521489	0.12332734	0.10299448	0.08943069
0.0892861	0.077922635	0.07021003	0.060809568	0.053346936	0.052416883	0.059492517	0.07279242	0.084801	0.08295297	0.07779698
0.07063576	0.050038226	0.052614845	0.049523003	0.048109427	0.052649666	0.05722208	0.056920063	0.0520829	0.049528662	0.03403502
0.030261124	0.029245177	0.03809754	0.030800253	0.02575323	0.023160338	0.021700101	0.024163747	0.03546795	0.051425237	0.053563174
0.035126626	0.023476928	0.019176811	0.016621228	0.019359758	0.023134634	0.023053695	0.01986559	0.022479711	0.027492952	0.02993229
0.028169356	0.020347465	0.019866636	0.023332234	0.023941547	0.02555381	0.027283896	0.02936437	0.03115102	0.033359677	0.036480553
0.044235352	0.0517131	0.055111464	0.057160232	0.05489751	0.060093343	0.058888324	0.0605256	0.06135529	0.058308646	0.05238062
0.05369533	0.0585495	0.06686426	0.055034343	0.04809306	0.045498062	0.044978034	0.050782572	0.057954784	0.07006144	0.085762955
0.09876189	0.10072019	0.11685365	0.14854784	0.175813	0.19901511	0.21105917	0.21743698	0.2304056	0.17425705	0.14681241
0.11651374	0.09392585	0.09328287	0.11671742	0.1258032	0.1286404	0.14839004	0.17550111	0.24835537	0.24729161	0.22169933
0.23324808	0.29917374	0.28353032	0.3771936	0.4653053	0.47086835	0.45346594	0.42675373	0.3504939	0.2769052	0.23729417
0.25246716	0.26459855	0.27162394	0.26712233	0.24886946	0.24969901	0.21473351	0.18277118	0.1575081	0.1580188	0.13755888
0.11399837	0.075673565	0.05623063	0.07132755	0.08271483	0.07060599	0.08351227	0.095634036	0.08032216	0.063130595	0.05417557
0.059699137	0.06225973	0.06279283	0.057499927	0.052582983	0.049814023	0.04218846	0.038599007	0.040662855	0.038642664	0.032513484
0.03020669	0.025285887	0.024628885	0.025087722	0.026392423	0.03188619	0.041579384	0.045770213	0.046788216	0.044004627	0.03916641
0.037492316	0.03892634	0.04106053	0.040384497	0.042967957	0.062187698	0.08859327	0.12402924	0.16418748	0.20511451	0.23462604
0.24547343	0.2776774	0.35074234	0.4442019	0.3915625	0.39632803	0.37849408	0.36313152	0.398163	0.38905346	0.42028496
0.42691886	0.40968373	0.39350036	0.37930065	0.30752593	0.22508477	0.14791957	0.12927693	0.10977937	0.06636758	0.05076323
0.037090935	0.027226869	0.02090723	0.016228024	0.0166638	0.016029028	0.016326115	0.018138822	0.02249625	0.035622127	0.051181033
0.052157838	0.046983942	0.0384144	0.036263905	0.032285243	0.02930846	0.030718721	0.035815578	0.036088083	0.024243614	0.021986548
0.019142183	0.016330201	0.015904455	0.013507541	0.012595264	0.011523776	0.016583163	0.014933892	0.015484	0.017027313	0.028273256
0.03048326	0.025097597	0.018564727	0.018332588	0.016427182	0.016824681	0.015428485	0.017465245	0.01680312	0.01325707	0.011939419
0.01809028	0.017893193	0.022207085	0.034783725	0.034039818	0.028783163	0.030267663	0.036510136	0.058915462	0.091897994	0.11658332
0.15153855	0.20160387	0.23602286	0.2699625	0.26907545	0.29900694	0.34184802	0.36721608	0.38357103	0.3891681	0.43556905
0.45391238	0.47507304	0.48223963	0.47831875	0.4513533	0.41838917	0.38025352	0.35616705	0.33718726	0.3360057	0.3503691
0.32831863	0.2525638	0.19074914	0.15214856	0.11952484	0.08893782	0.07577957	0.06065983	0.045003477	0.030825142	0.023697035
0.02581968	0.031574477	0.04021979	0.047530327	0.048413057	0.04250422	0.035937846	0.028291658	0.032702502	0.046419065	0.05136624
0.05134629	0.044439323	0.043024644	0.03255472	0.027459802	0.031146795	0.035588875	0.037460644	0.043775115	0.052493796	0.057066727
0.05840949	0.05820036	0.055396087	0.06007988	0.05689621	0.04968106	0.047193944	0.050993007	0.057294354	0.073223606	0.091000065
0.107412755	0.12073067	0.14580195	0.16621947	0.13544853	0.15967275	0.16688503	0.15909176	0.1517276	0.1628978	0.18505725
0.20077538	0.2200269	0.23526223	0.26329836	0.27357402	0.24664351	0.2287729	0.25915247	0.3110113	0.3711936	0.41230834
0.41672364	0.34888244	0.40738443	0.51841944	0.5755761	0.5227446	0.487543	0.42260328	0.43003967	0.50641495	0.5268965
0.545396	0.54682094	0.56976086	0.5577576	0.53475213	0.4969182	0.45942557	0.44009256	0.44125277	0.44767204	0.43055156
0.3981199	0.37395063	0.34784123	0.3087666	0.27381945	0.2441929	0.18897374	0.16567953	0.19752635	0.16262762	0.13018984
0.10446927	0.0719127	0.046563797	0.04631155	0.049713064	0.04569314	0.03719099	0.031290542	0.029059594	0.026086934	0.019468125
0.020316888	0.02123405	0.018696671	0.016501784	0.014963273	0.015305116	0.015130683	0.01419267	0.008376287	0.010337337	0.013885893
0.015140316	0.016002614	0.015387534	0.025218446	0.035268243	0.037208434	0.03838202	0.039103914	0.04030203	0.037001085	0.031462453
0.025933526	0.022105869	0.01583294	0.010175367	0.00967259	0.008262299	0.011766789	0.0147808	0.016481524	0.021567995	0.026650669
0.033935655	0.050642002	0.08776897	0.15174416	0.23337647	0.2906691	0.32597506	0.34737396	0.40443122	0.40939635	0.43738088
0.41012648	0.39683244	0.40421286	0.38634855	0.35533327	0.31700018	0.28151876	0.2898625	0.28522906	0.26577896	0.25040272
0.19362646	0.19285633	0.15716538	0.12883447	0.12051922	0.1177772	0.12044275	0.118402526	0.13097137	0.14537548	0.16928114
0.17841187	0.16256104	0.12776504	0.10727759	0.08736051	0.06788568	0.0602919	0.052683275	0.039982345	0.036154833	0.03181858
0.025749998	0.028123703	0.023370817	0.018701948	0.015038313	0.0135837905	0.010168474	0.011697992	0.012690578	0.015895085	0.020359816
0.027535854	0.033151895	0.033950616	0.034945752	0.04058592	0.053111874	0.058347087	0.062166434	0.05821996	0.056018945	0.050440088
0.042412605	0.04224111	0.054245677	0.074445814	0.091021925	0.08880621	0.08717129	0.09664424	0.0966712	0.104139075	0.11236706
0.09597618	0.0930655	0.10122518	0.10778223	0.120997034	0.122823425	0.13513327	0.16821297	0.18944009	0.21290293	0.2583555
0.2989133	0.2847949	0.27292693	0.2527782	0.22753274	0.20933124	0.22805008	0.24934557	0.27821758	0.39387354	0.37362817
0.37382466	0.29794616	0.27346584	0.1956089	0.14822821	0.1446006	0.17834106	0.20638901	0.21280247	0.21942087	0.19324909
0.2260626	0.25261268	0.28573033	0.31886792	0.34537497	0.34952924	0.34177148	0.3044862	0.37858194	0.33037105	0.27303115
0.23563775	0.22752477	0.20643073	0.18039484	0.1488964	0.110079564	0.082762994	0.078717284	0.07493899	0.053768225	0.039680768
0.032876976	0.03310229	0.03198519	0.0294914	0.03413781	0.052702438	0.07160465	0.084553465	0.09472961	0.088289596	0.08132205
0.07847839	0.10015846	0.093781576	0.1217467	0.13787223	0.15052062	0.14089024	0.12269842	0.13488042	0.21324176	0.23314717
0.22406822	0.24712546	0.25541684	0.17374435	0.20404524	0.20088749	0.13969104	0.12363474	0.110719584	0.082484424	0.061591767
0.047335338	0.039906934	0.033687957	0.03735045	0.045394905	0.043347493	0.04249636	0.048136327	0.0456551	0.02656072	0.053856626
0.0922059	0.08706339	0.06591569	0.051490467	0.039460074	0.034900755	0.03383788	0.036148775	0.04526491	0.03692997	0.031762045
0.023206813	0.016270218	0.012734891	0.012650155	0.011036969	0.01197987	0.011183068	0.017256424	0.019011004	0.016211584	0.01806889
0.019923763	0.02344444	0.038788375	0.050619747	0.04522089	0.045226652	0.04622811	0.03315723	0.024981093	0.03296687	0.050288234
0.05490206	0.054649536	0.05358199	0.04652751	0.04302977	0.04384848	0.04461775	0.045181777	0.030007778	0.05652822	0.09407312
0.123559356	0.1514842	0.14585155	0.15970747	0.20415656	0.3182809	0.33998755	0.35125145	0.3613991	0.29904652	0.29466045
0.25306562	0.23244454	0.20688607	0.14005548	0.10133674	0.091028444	0.073613465	0.050202828	0.03475827	0.023608593	0.012307309
0.017864015	0.029687861	0.044779673	0.054661006	0.05759498	0.06813479	0.07263397	0.08376924	0.098666035	0.120855555	0.13845547
0.121696204	0.1263498	0.15501736	0.17048788	0.1405201	0.10639273	0.077172786	0.056597605	0.039936673	0.020906815	0.018743265
0.02215831	0.026952483	0.038794197	0.046332244	0.052557528	0.060878888	0.061607476	0.06410633	0.08439629	0.09320728	0.12072801
0.14511769	0.15006855	0.11485139	0.1045346	0.036487132	0.044831626	0.06527987	0.08422708	0.096686415	0.10124597	0.09614451
0.067527965	0.07880086	0.0997974	0.075600885	0.09779096	0.10918649	0.1073496	0.10353117	0.09559822	0.08161589	0.07928225
0.08387671	0.08972535	0.09797314	0.09610474	0.062842615	0.0673367	0.06723729	0.070873596	0.067250796	0.064560086	0.06711163
0.06787896	0.059295632	0.042477682	0.04285464	0.06308558	0.0759392	0.081196904	0.0724112	0.064262435	0.055070896	0.052938007
0.05059516	0.06186152	0.066296674	0.06753651	0.06578896	0.06376914	0.026106453	0.027918752	0.029306674	0.027816739	0.026617121
0.02714238	0.02825235	0.026268296	0.024038443	0.0185195	0.014924753	0.018664876	0.016122393	0.021868913	0.023251574	0.023105673
0.021578623	0.019798297	0.023353511	0.021776656	0.033224322	0.049134765	0.06373302	0.08434601	0.14789537	0.17177734	0.17899154
0.20253524	0.22223417	0.26654288	0.34119678	0.423089	0.4250189	0.4659133	0.51795995	0.5209699	0.544199	0.53512347
0.50592446	0.4636357	0.48035443	0.5171204	0.54867417	0.51480067	0.44575703	0.41100752	0.38371652	0.3566011	0.33236942
0.3773609	0.35759786	0.31997666	0.26757377	0.23051612	0.2010941	0.16056931	0.10985121	0.08087719	0.083123095	0.08723607
0.06938402	0.065952666	0.06607104	0.07533759	0.08815753	0.09951524	0.08768351	0.091995314	0.13965195	0.2326605	0.31905076
0.37875387	0.35484856	0.38260394	0.40655488	0.42829344	0.42046702	0.40744513	0.41392866	0.41067687	0.3840604	0.30074316
0.34653285	0.29466388	0.19763441	0.16893871	0.16426152	0.24574548	0.2363933	0.12435604	0.08705504	0.074754134	0.083964795
0.10155976	0.12467202	0.1733743	0.15899754	0.14219595	0.142057	0.11944313	0.09612545	0.07517784	0.06428728	0.05586448
