"AT"	"Balt"	"BE"	"DE"	"DK"	"Es"	"Fr"	"Nl"	"No"	"Se"	"Uk"
0.0068440014	0.07400422	0.17032292	0.25052232	0.3223539	0.32836396	0.30016133	0.2307477	0.13905306	0.041980553	0.00067339814
0	0	0	0	0	0	0	0	0	0	0
0	0	0.00834527	0.077116646	0.1765383	0.25467896	0.31890082	0.33640867	0.32021567	0.24961296	0.14840461
0.046804365	0.00075554504	0	0	0	0	0	0	0	0	0
0	0	0	0	0.009895602	0.087939754	0.19468527	0.29227197	0.35226753	0.35756928	0.29632983
0.20179567	0.10510717	0.03293088	0.0008922841	0	0	0	0	0	0	0
0	0	0	0	0	0	0.014545247	0.124669135	0.26317862	0.37164596	0.43863896
0.44878417	0.40191075	0.30153582	0.18133442	0.056417055	0.0009584052	0	0	0	0	0
0	0	0	0	0	0	0	0	0.0076379823	0.0635782	0.13371393
0.22348537	0.28967142	0.32280403	0.30124694	0.23116028	0.13684638	0.049032263	0.0013746966	0	0	0
0	0	0	0	0	0	0	0	0	0	0.0054204566
0.038538933	0.08000269	0.11956294	0.15942112	0.1853522	0.16360937	0.14163125	0.08988718	0.033344943	0.0012811602	0
0	0	0	0	0	0	0	0	0	0	0
0	0.016355015	0.111000456	0.19461872	0.22848868	0.24659248	0.25623128	0.2508455	0.18810728	0.10110439	0.038590807
0.0012981952	0	0	0	0	0	0	0	0	0	0
0	0	0	0.009117812	0.05807442	0.13624416	0.22542837	0.31805995	0.36159047	0.34991622	0.27952793
0.17806591	0.0701142	0.0025860742	0	0	0	0	0	0	0	0
0	0	0	0	0	0.021175837	0.12589116	0.2441157	0.34512112	0.400597	0.4316092
0.38770655	0.29178172	0.18310082	0.0648089	0.0025608232	0	0	0	0	0	0
0	0	0	0	0	0	0	0.015428392	0.070607945	0.11699658	0.14166969
0.14483847	0.12276499	0.10718074	0.090274446	0.068195164	0.027756194	0.0015826898	0	0	0	0
0	0	0	0	0	0	0	0	0	0.028173503	0.15567707
0.301608	0.4127703	0.4819829	0.4928877	0.44119468	0.34110585	0.20610109	0.07720505	0.0036555026	0	0
0	0	0	0	0	0	0	0	0	0	0
0.020604188	0.10932339	0.2067001	0.30408648	0.37274548	0.39922455	0.36053485	0.30199397	0.2034969	0.08598995	0.005478064
0	0	0	0	0	0	0	0	0	0	0
0	0	0.031848516	0.15632385	0.28753975	0.3951355	0.46867535	0.48272532	0.45295042	0.3655852	0.24088615
0.09986762	0.0067149857	0	0	0	0	0	0	0	0	0
0	0	0	0	0.034411076	0.16370933	0.29838642	0.40713915	0.48266518	0.4999943	0.46169418
0.3713663	0.24620074	0.10418501	0.0076662777	0	0	0	0	0	0	0
0	0	0	0	0	1.674295e-05	0.035362788	0.1600255	0.29566374	0.40202612	0.47101346
0.49326158	0.4564763	0.37145376	0.24484058	0.10563377	0.0084307445	0	0	0	0	0
0	0	0	0	0	0	0	2.9449853e-05	0.039616145	0.16763267	0.2952279
0.3721574	0.41331568	0.4147159	0.37221354	0.2761957	0.15813616	0.060672607	0.0053110924	0	0	0
0	0	0	0	0	0	0	0	0	7.34365e-05	0.032817904
0.13273637	0.2443332	0.31151834	0.3050266	0.31048223	0.30593383	0.24307308	0.19304615	0.09081312	0.008327891	0
0	0	0	0	0	0	0	0	0	0	0
8.884954e-05	0.022432901	0.09367984	0.18980323	0.27425146	0.33367562	0.3610943	0.36703187	0.30448413	0.2112484	0.1010038
0.011196782	0	0	0	0	0	0	0	0	0	0
0	0	0.0002034669	0.054227512	0.20067926	0.35486016	0.46804908	0.53863907	0.5535758	0.51098484	0.41411135
0.28093487	0.12803686	0.013923459	0	0	0	0	0	0	0	0
0	0	0	0	0.00027805928	0.040925734	0.13480301	0.23277889	0.3532628	0.39224944	0.37624803
0.33960867	0.26406515	0.1672383	0.08448377	0.0111495415	0	0	0	0	0	0
0	0	0	0	0	0	0.00037957283	0.049701016	0.17054667	0.28993136	0.38111806
0.43506095	0.44028267	0.40044487	0.3203975	0.21719298	0.09897007	0.011787735	0	0	0	0
0	0	0	0	0	0	0	0	0.0003131854	0.033189774	0.10036625
0.17815219	0.2352403	0.23885201	0.21457627	0.20795923	0.18744089	0.14655066	0.07464182	0.010702774	0	0
0	0	0	0	0	0	0	0	0	0	0.0005554621
0.041267708	0.13107073	0.22767755	0.28354335	0.32301867	0.32212946	0.28431964	0.21442907	0.13498423	0.063623525	0.010601406
0	0	0	0	0	0	0	0	0	0	0
0	0.0009018614	0.047858946	0.13648349	0.23132962	0.29652432	0.34571108	0.37454632	0.32709065	0.27335966	0.1877943
0.094461605	0.015857795	0	0	0	0	0	0	0	0	0
0	0	0	0.0014037656	0.053085346	0.13492858	0.21165033	0.2621358	0.33480212	0.30563048	0.27678987
0.22056971	0.14001808	0.06327818	0.011429587	0	0	0	0	0	0	0
0	0	0	0	0	0.0009727407	0.0343857	0.10396102	0.17363253	0.2187238	0.26876813
0.30642292	0.29794967	0.25912747	0.20367664	0.10466033	0.017385583	1.5844014e-05	0	0	0	0
0	0	0	0	0	0	0	0.0019161227	0.06394038	0.18328065	0.29747283
0.3837745	0.45119995	0.4421637	0.41342455	0.3452157	0.22978619	0.11992363	0.021541275	3.992913e-05	0	0
0	0	0	0	0	0	0	0	0	0.0025549605	0.07095032
0.19206883	0.31407362	0.4153229	0.49547812	0.50394917	0.45368478	0.38860366	0.25993183	0.14246449	0.027938375	8.8576955e-05
0	0	0	0	0	0	0	0	0	0	0
0.0033790937	0.079473935	0.2064755	0.33745474	0.42933303	0.47024584	0.46657756	0.4187629	0.3424073	0.24713723	0.13142155
0.027901474	0.00010180201	0	0	0	0	0	0	0	0	0
0	0	0.005364039	0.10918169	0.27935913	0.44312957	0.56019866	0.6298936	0.63875335	0.5760335	0.45513803
0.29958794	0.14677	0.030904865	0.0001774993	0	0	0	0	0	0	0
0	0	0	0	0.003286959	0.064883	0.15682606	0.2625228	0.3440576	0.38814068	0.40108478
0.378519	0.32556093	0.23322384	0.1292731	0.029670393	0.00025845645	0	0	0	0	0
0	0	0	0	0	0	0.004644346	0.07653802	0.18486255	0.29240915	0.37963566
0.43887725	0.4475137	0.42363513	0.37622187	0.28022388	0.15510276	0.034823403	0.00040270292	0	0	0
0	0	0	0	0	0	0	0	0.0069975555	0.093999416	0.22666757
0.35113516	0.43794653	0.4818726	0.45538363	0.40971956	0.33387244	0.24287708	0.1389783	0.034387175	0.00036029748	0
0	0	0	0	0	0	0	0	0	0	0.007432401
0.090159655	0.21964481	0.3343464	0.42896432	0.46741882	0.4495342	0.4010282	0.3303806	0.23783909	0.13982292	0.03777573
0.0004270175	0	0	0	0	0	0	0	0	0	0
0	0.010572301	0.11376339	0.2647059	0.41897094	0.53042436	0.60690236	0.623824	0.5859609	0.49651453	0.36582717
0.19930834	0.0489497	0.0003793049	0	0	0	0	0	0	0	0
0	0	0	0.010289896	0.082985714	0.19760093	0.2922339	0.38202697	0.42832205	0.41007045	0.37024406
0.29781535	0.22886835	0.12732969	0.03148377	0.00032362016	0	0	0	0	0	0
0	0	0	0	0	0.0058560167	0.050007224	0.11611593	0.17760348	0.26870325	0.29201356
0.29764307	0.26283336	0.22328824	0.15680414	0.0949284	0.02913667	0.00046436687	0	0	0	0
0	0	0	0	0	0	0	0.010677088	0.09413483	0.20312555	0.31263986
0.38377818	0.4702425	0.47474867	0.4728017	0.37213156	0.26129264	0.15535742	0.04588487	0.00044764538	0	0
0	0	0	0	0	0	0	0	0	0.014395033	0.099675246
0.22189488	0.34191757	0.4341198	0.5090698	0.52766454	0.47530842	0.39235938	0.285962	0.15838584	0.04754567	0.000589382
0	0	0	0	0	0	0	0	0	0	0
0.014220633	0.10305215	0.22897519	0.34847873	0.44664562	0.50425303	0.53922045	0.50663054	0.42489138	0.28666374	0.1645589
0.04559518	0.00066516234	0	0	0	0	0	0	0	0	0
0	0	0.014035999	0.08137033	0.18494222	0.30257878	0.37821215	0.44215357	0.43276513	0.402777	0.32724604
0.2478545	0.13984206	0.043382432	0.00068235345	0	0	0	0	0	0	0
0	0	0	0	0.01728445	0.098035544	0.22206731	0.33032802	0.42243552	0.49592438	0.4853093
0.44908705	0.35693097	0.25772697	0.14053226	0.043906055	0.0006500548	0	0	0	0	0
0	0	0	0	0	0	0.0136704	0.06268419	0.13008761	0.2082974	0.3136056
0.3863326	0.38367912	0.360414	0.30412823	0.20557876	0.12443309	0.03611783	0.00066023035	0	0	0
0	0	0	0	0	0	0	0	0.01669966	0.0847499	0.17348826
0.289645	0.385743	0.45698887	0.48184663	0.4520792	0.3981175	0.31689122	0.18912837	0.06432151	0.0011908257	0
0	0	0	0	0	0	0	0	0	1.5573227e-05	0.033820055
0.16408785	0.32502297	0.4894577	0.5893683	0.63404787	0.630699	0.5688233	0.4486401	0.35940966	0.21812826	0.07389966
0.0016405976	0	0	0	0	0	0	0	0	0	0
2.3156541e-05	0.036726095	0.16108398	0.30206478	0.44823787	0.53629076	0.5616359	0.55357677	0.47722095	0.4118652	0.2976234
0.15885802	0.05559614	0.0013729353	0	0	0	0	0	0	0	0
0	0	3.4182027e-05	0.018486006	0.09366882	0.2170372	0.32656732	0.40492192	0.45437998	0.466163	0.43354106
0.35521862	0.25920174	0.15307245	0.05497947	0.0017278859	0	0	0	0	0	0
0	0	0	0	4.7693535e-05	0.017783714	0.072972536	0.13903512	0.21653262	0.27909833	0.30960432
0.32675278	0.302492	0.28095424	0.1808769	0.10990938	0.039708532	0.0016332915	0	0	0	0
0	0	0	0	0	0	0.000109600456	0.033220213	0.11795894	0.21374238	0.3437263
0.42331344	0.48523286	0.4761264	0.47237846	0.40607262	0.29618913	0.16378333	0.054845084	0.0024908697	0	0
0	0	0	0	0	0	0	0	0.00013020975	0.024737108	0.108585425
0.19884269	0.28359252	0.35358533	0.39694256	0.40234476	0.35700783	0.32374027	0.24545513	0.14770985	0.05137487	0.0022247299
0	0	0	0	0	0	0	0	0	0	0.00032578493
0.03455935	0.10772746	0.19752094	0.29273242	0.37959054	0.42436332	0.38561842	0.3790407	0.3164553	0.2439855	0.139184
0.051469013	0.002768092	0	0	0	0	0	0	0	0	0
0	0.00023739657	0.019169202	0.050061844	0.12129276	0.2109927	0.26222652	0.2747927	0.26593363	0.28555053	0.25652838
0.18715169	0.12752956	0.05268409	0.0033506495	0	0	0	0	0	0	0
0	0	0	0.00082753145	0.06998708	0.23055853	0.41340825	0.5628192	0.66767097	0.7209242	0.7457314
0.6989431	0.5945383	0.44822413	0.27966583	0.10825734	0.0061982297	0	0	0	0	0
0	0	0	0	0	0.0008814024	0.0457994	0.17792273	0.33247036	0.47785193	0.59439737
0.62569296	0.63304245	0.5844256	0.49028412	0.35356447	0.20792292	0.07981872	0.0057388763	0	0	0
0	0	0	0	0	0	0	0.0011837326	0.054247852	0.18470947	0.34030682
0.4808671	0.5789464	0.6346939	0.5928342	0.52786267	0.42839032	0.30579042	0.161736	0.06790983	0.004863156	0
0	0	0	0	0	0	0	0	0	0.0011201769	0.03637803
0.14343311	0.24825178	0.3471598	0.37477723	0.44510716	0.42252496	0.42007855	0.37331244	0.30085737	0.19242427	0.08060154
0.0071113356	0	0	0	0	0	0	0	0	0	0
0.0013139689	0.025140006	0.09091829	0.14530958	0.18093622	0.20805041	0.22333272	0.20354338	0.1703564	0.14209561	0.10558533
0.08297075	0.036570806	0.0046908464	0	0	0	0	0	0	0	0
0	0	0.0015087472	0.035236653	0.092263095	0.1812985	0.20846349	0.22007392	0.23688303	0.26074007	0.23499489
0.17243806	0.12830184	0.09386961	0.035998564	0.003943518	0	0	0	0	0	0
0	0	0	0	0.0026000158	0.049436543	0.16596933	0.31001762	0.45849392	0.5439013	0.6009342
0.609072	0.5681512	0.4686661	0.37371123	0.242302	0.10248805	0.01012359	0	0	0	0
0	0	0	0	0	0	0.005097264	0.09705905	0.24979572	0.4093143	0.54704416
0.65189105	0.7053293	0.70309156	0.65687525	0.5674615	0.43687758	0.27579898	0.11735555	0.012247201	0	0
0	0	0	0	0	0	0	0	0.0062815524	0.10319527	0.2674264
0.435082	0.5687237	0.6673711	0.72207516	0.7123134	0.6463842	0.5388529	0.41541597	0.26466784	0.11420414	0.012006151
0	0	0	0	0	0	0	0	0	0	0.0041900733
0.053402364	0.13533363	0.20028403	0.26736483	0.28323042	0.2629741	0.24947336	0.24954817	0.2061997	0.15319099	0.101226754
0.040494293	0.004644071	0	0	0	0	0	0	0	0	0
0	0.0021753039	0.030742763	0.12627633	0.22801736	0.322725	0.39355332	0.41409105	0.3858147	0.31824788	0.26024124
0.20671766	0.12790672	0.0679305	0.010546545	0	0	0	0	0	0	0
0	0	0	0.0087191025	0.102857485	0.24007684	0.37458587	0.49970955	0.5667906	0.62150604	0.61885905
0.54685754	0.4651545	0.37657037	0.25337443	0.11439615	0.015480088	0	0	0	0	0
0	0	0	0	0	0.010394724	0.10268818	0.2507179	0.40478694	0.5007123	0.56196564
0.5679525	0.51185554	0.4461364	0.34119245	0.22409385	0.13519266	0.055852283	0.0077356845	0	0	0
0	0	0	0	0	0	0	0.0054108137	0.045265835	0.09784594	0.13070774
0.16345514	0.17468554	0.17030938	0.18769145	0.1527947	0.13245536	0.09572868	0.065883644	0.031516697	0.004657552	0
0	0	0	0	0	0	0	0	0	0.0058681015	0.048526652
0.11436337	0.19167596	0.26623967	0.31777403	0.3859624	0.40154752	0.36774036	0.3080688	0.2416069	0.14756592	0.06446231
0.011811396	0	0	0	0	0	0	0	0	0	0
0.015415867	0.13071142	0.3050882	0.4697558	0.579703	0.66667205	0.710861	0.6716859	0.60325396	0.51742315	0.41627944
0.27045077	0.13081254	0.021794947	1.6505663e-05	0	0	0	0	0	0	0
0	0	0.017840618	0.13467321	0.2807867	0.4584619	0.58423483	0.67659456	0.70709753	0.6793887	0.59042335
0.48223522	0.39606178	0.2567049	0.13310443	0.024440605	3.7175065e-05	0	0	0	0	0
0	0	0	0	0.019260673	0.13636631	0.2937935	0.44560742	0.5495162	0.6187541	0.68517625
0.7018182	0.6226179	0.54558265	0.4221927	0.26672608	0.1411503	0.02600191	7.022774e-05	0	0	0
0	0	0	0	0	0	0.02293315	0.15238984	0.3364572	0.51122856	0.6553345
0.7386313	0.77368504	0.7621279	0.685942	0.55214953	0.40514502	0.27466846	0.138359	0.026032427	0.00011306501	0
0	0	0	0	0	0	0	0	0.022034679	0.14399868	0.28948548
0.44804806	0.5750491	0.63236564	0.64465624	0.6156456	0.5583742	0.45641056	0.37143645	0.24922697	0.1225245	0.025296101
0.0001217906	0	0	0	0	0	0	0	0	0	0.018529285
0.11171094	0.27325988	0.3826948	0.5098083	0.58044153	0.6082805	0.5586903	0.5264032	0.44238225	0.34228072	0.21493472
0.1084348	0.019439442	7.4031566e-05	0	0	0	0	0	0	0	0
0	0.015373152	0.076808475	0.13705045	0.20256254	0.25610706	0.28441486	0.24504618	0.22640525	0.21459582	0.1853412
0.13013972	0.09865909	0.0557331	0.010928807	0.00011852418	0	0	0	0	0	0
0	0	1.578213e-05	0.015807526	0.08729918	0.1993364	0.3084999	0.38927108	0.44884226	0.4065147	0.43348148
0.42028347	0.34638512	0.2593479	0.18314649	0.08515861	0.018642055	0.00017972742	0	0	0	0
0	0	0	0	4.1495125e-05	0.022892106	0.110377036	0.25555396	0.3840613	0.50286776	0.597607
0.6176927	0.589097	0.5916309	0.49877134	0.3901044	0.27127036	0.14298113	0.032741368	0.00021025712	0	0
0	0	0	0	0	0	2.7768918e-05	0.03344169	0.15873498	0.3369491	0.49852586
0.63578486	0.7163108	0.75301003	0.7116313	0.6375465	0.5443333	0.44110525	0.33300063	0.18058613	0.041366316	0.00024991654
0	0	0	0	0	0	0	0	6.278656e-05	0.03238166	0.15036727
0.30021957	0.4427287	0.57162416	0.6369129	0.66818845	0.6553685	0.60119015	0.5011476	0.38708115	0.25675234	0.14279175
0.037709538	0.0003077945	0	0	0	0	0	0	0	0	0.00012723189
0.03747991	0.1561308	0.27101317	0.38669112	0.4698788	0.5280618	0.5656562	0.59632146	0.56661355	0.48145932	0.3841505
0.25545895	0.14904049	0.03357182	0.0003598653	0	0	0	0	0	0	0
0	0.00013688805	0.026351333	0.11488533	0.22795707	0.3439891	0.46358222	0.53650767	0.5769136	0.5669866	0.5621741
0.48280072	0.4120263	0.2928385	0.14339718	0.036616653	0.0003286392	0	0	0	0	0
0	0	0	0.00022172819	0.028769646	0.11128248	0.21562491	0.36732954	0.48000267	0.54138875	0.5486536
0.56611544	0.5259324	0.44702768	0.38952565	0.25294918	0.13483591	0.040705353	0.00039184635	0	0	0
0	0	0	0	0	0.00028943433	0.036329776	0.14227779	0.2840157	0.4376226	0.54918694
0.64027256	0.72022814	0.6960285	0.6501205	0.54868585	0.45712173	0.3061579	0.1722077	0.04615759	0.00039682872	0
0	0	0	0	0	0	0	0.00047744217	0.04920989	0.1852542	0.34451497
0.50591516	0.63312525	0.72012275	0.7654915	0.7514031	0.675914	0.56567913	0.4531898	0.31283626	0.17462943	0.048184037
0.00055162684	0	0	0	0	0	0	0	0	0.0006117255	0.051930286
0.18717808	0.3408744	0.49970773	0.6319519	0.7018682	0.74176276	0.7267103	0.681723	0.56926405	0.4357224	0.30072978
0.15565626	0.044952754	0.0005570588	0	0	0	0	0	0	0	0
0.00081686996	0.04933066	0.1658788	0.30397874	0.4221181	0.5229808	0.5787617	0.6139303	0.6150789	0.5375439	0.4077722
0.30379686	0.22551456	0.1345528	0.039438155	0.00041225064	0	0	0	0	0	0
0	0	0.0010372914	0.04621642	0.15402749	0.3141172	0.43203527	0.53474116	0.5987797	0.62107885	0.5802297
0.52364385	0.45307434	0.3686058	0.24889249	0.12480644	0.036155086	0.0006787942	0	0	0	0
0	0	0	0	0.0009024599	0.03261169	0.10576247	0.203289	0.33322254	0.43683293	0.552355
0.62425655	0.6322815	0.5721649	0.5052972	0.4023418	0.2961542	0.14752065	0.04575507	0.00093597546	0	0
0	0	0	0	0	0	0.0015075001	0.05149012	0.16164476	0.30614555	0.44794676
0.55582577	0.6200894	0.6386688	0.58169854	0.5189849	0.42910665	0.31754044	0.18308316	0.102244325	0.032214366	0.0007256838
0	0	0	0	0	0	0	0	0.001052952	0.031156788	0.08828036
0.15372947	0.25710893	0.32532927	0.41496408	0.41785857	0.45271388	0.39504808	0.3545886	0.29034933	0.20430501	0.12732184
0.03862777	0.0010830432	0	0	0	0	0	0	0	0	0.0019786507
0.048147533	0.1487198	0.21175888	0.31525457	0.37556136	0.4071368	0.42251801	0.40213093	0.451002	0.4022329	0.32868674
0.23703486	0.14142108	0.047877	0.0017045592	0	0	0	0	0	0	0
0	0.002698927	0.06492622	0.20067476	0.34853467	0.5095951	0.6553389	0.7465548	0.784163	0.7839346	0.7158562
0.61354923	0.44737875	0.33697194	0.18612081	0.06346046	0.0024090507	0	0	0	0	0
0	0	0	0.003140758	0.070788905	0.21001862	0.3552355	0.5070597	0.6338899	0.71922106	0.747568
0.721394	0.6376259	0.57458293	0.43385896	0.3121521	0.17928381	0.06185342	0.0025854844	0	0	0
0	0	0	0	0	0.003790951	0.078012116	0.22268286	0.37571335	0.5200897	0.63708246
0.66249466	0.6576572	0.6604155	0.5959573	0.48152485	0.39002866	0.26082447	0.14156102	0.057423085	0.002690599	0
0	0	0	0	0	0	0	0.0037586857	0.06819382	0.19225879	0.34035087
0.4725781	0.5611697	0.57237214	0.62169164	0.63633025	0.57245374	0.5042138	0.4001734	0.27337152	0.15922722	0.05661922
0.0033332054	0	0	0	0	0	0	0	0	0.0043318216	0.065558545
0.18431418	0.33416316	0.46955007	0.5731717	0.6194273	0.64889455	0.5756966	0.5317404	0.45568743	0.3149185	0.21992499
0.13943517	0.047041938	0.002745469	0	0	0	0	0	0	0	0
0.0027425997	0.037482165	0.1234657	0.21468337	0.33458287	0.40207756	0.46708596	0.47443512	0.48407286	0.4505839	0.41202825
0.31508088	0.22841421	0.1450111	0.056967877	0.0037047477	0	0	0	0	0	0
0	0	0.004972517	0.06603457	0.17918426	0.31135234	0.45144263	0.585291	0.68279856	0.67868674	0.5900227
0.52699476	0.40494266	0.31833258	0.22794107	0.14441057	0.059817996	0.004413618	0	0	0	0
0	0	0	0	0.005176039	0.062130198	0.16786662	0.3339597	0.48161379	0.5849371	0.67899597
0.6865553	0.6657252	0.57583714	0.45336154	0.38109723	0.24776717	0.15660256	0.059909035	0.004621929	0	0
0	0	0	0	0	0	0.005751796	0.06246835	0.15834992	0.24655455	0.3580972
0.42404437	0.44504574	0.48330036	0.44644886	0.32356596	0.27553067	0.22134715	0.16474812	0.099479094	0.034311697	0.0022909364
0	0	0	0	0	0	0	0	0.0020630944	0.019348467	0.047038835
0.07087867	0.102224864	0.15536352	0.19871429	0.20634587	0.21904579	0.23015454	0.21892357	0.18971506	0.15430376	0.1037318
0.04874565	0.0044932226	0	0	0	0	0	0	0	0	0.0058897776
0.058391754	0.14201882	0.24694714	0.35676482	0.43371907	0.4843019	0.49604532	0.54394424	0.45734116	0.42000765	0.3260673
0.19654779	0.13223797	0.05031551	0.0051021636	0	0	0	0	0	0	0
0	0.0064310897	0.0608515	0.15451197	0.24145849	0.33166718	0.37509027	0.4320982	0.46325207	0.49437365	0.5099246
0.44804683	0.34796488	0.2428849	0.13689117	0.05415021	0.005600149	0	0	0	0	0
