"wof_EHCF_at"	"wof_EHCF_balt"	"wof_EHCF_be"	"wof_EHCF_de"	"wof_EHCF_dk"	"wof_EHCF_es"	"wof_EHCF_fr"	"wof_EHCF_nl"	"wof_EHCF_no"	"wof_EHCF_se"	"wof_EHCF_uk"
0.17515275	0.1278569	0.10828181	0.09967751	0.10118369	0.08840936	0.059319735	0.034465604	0.019352755	0.010522623	0.005490095
0.009201484	0.013701204	0.021555029	0.032927986	0.05810331	0.084153995	0.09464353	0.08263372	0.056305707	0.035884965	0.027820153
0.014627361	0.008582145	0.007208382	0.0078021814	0.008582145	0.009465649	0.011305303	0.011984899	0.01462995	0.018953044	0.021194993
0.022410993	0.020590862	0.021150248	0.024321072	0.026047397	0.02881223	0.03126964	0.04379325	0.067295775	0.10813832	0.13361047
0.14814502	0.16151355	0.14719044	0.113509305	0.0997088	0.10181787	0.09115902	0.08349637	0.080097534	0.07673647	0.066558585
0.056727562	0.04235034	0.03247441	0.028371138	0.024272883	0.024546258	0.025849428	0.024423745	0.023887312	0.025729297	0.02951731
0.028189488	0.028763633	0.03149692	0.03847758	0.033080596	0.018669194	0.0093158055	0.009540728	0.013441725	0.026202139	0.04911923
0.08036943	0.11375237	0.14487211	0.18024838	0.17595148	0.19161762	0.2354813	0.2630193	0.29855648	0.3432845	0.3971246
0.45757252	0.5176327	0.5706007	0.6097858	0.61603224	0.53556484	0.47024372	0.38440344	0.2970074	0.2170297	0.17365968
0.14056091	0.1189487	0.11237659	0.11118213	0.12167331	0.14273056	0.15009697	0.15219243	0.14805822	0.16252731	0.15049398
0.13862698	0.12114106	0.10162949	0.0942567	0.10017294	0.1040021	0.08699428	0.05058095	0.04326105	0.04184842	0.032751124
0.02854052	0.031268656	0.031002145	0.030890716	0.029564153	0.023336343	0.017787492	0.01435619	0.009972399	0.01139008	0.018563487
0.027640555	0.028771266	0.028710427	0.035152704	0.046258457	0.059873708	0.08180448	0.09192979	0.08440848	0.07042633	0.07776882
0.05449971	0.039166264	0.041421082	0.04771451	0.04429188	0.035368875	0.029926555	0.028682876	0.030947128	0.030765863	0.025607325
0.018138405	0.012209877	0.00789996	0.0057530226	0.0052772514	0.0057530226	0.0057530226	0.0057530226	0.0057530226	0.0057530226	0.0052772514
0.0062510516	0.0069297305	0.005766476	0.0052773654	0.0061909333	0.009055008	0.017472623	0.024648203	0.027422095	0.03002749	0.027509082
0.032360155	0.04504017	0.056444444	0.06901379	0.0913057	0.14018431	0.18863581	0.22524926	0.2687399	0.33274698	0.34556633
0.30233565	0.24228686	0.15095256	0.12042311	0.1293725	0.12528436	0.13152654	0.14681616	0.17278673	0.20110162	0.22313297
0.23121051	0.22638534	0.21832003	0.19462383	0.14580677	0.12916769	0.13087091	0.13463227	0.14725718	0.1651679	0.20812088
0.22744331	0.22705115	0.17978793	0.15582445	0.2185648	0.19692887	0.14308447	0.09501367	0.06851297	0.061509773	0.078046605
0.100841634	0.09942277	0.09604792	0.09941419	0.088516936	0.063256346	0.042653162	0.024064336	0.014828886	0.012371666	0.014071026
0.019742895	0.031029116	0.03889689	0.044597793	0.042391293	0.037493158	0.027532535	0.017281307	0.0099531915	0.007356257	0.0061865025
0.0079393415	0.020910962	0.039512847	0.050459825	0.05232116	0.05176606	0.03861546	0.028525556	0.019747684	0.015192624	0.010145003
0.007989757	0.008516353	0.0074246456	0.009242197	0.0051607625	0.0043715336	0	0	0	0	0.0047534895
0.012468026	0.024339598	0.033913936	0.036631927	0.03667011	0.031681284	0.029506277	0.02478077	0.019606821	0.008053309	0.011076995
0.01594732	0.01926212	0.023313845	0.026819687	0.036830205	0.055185337	0.08695521	0.118980065	0.12097353	0.10030179	0.052899018
0.04402819	0.040067427	0.046975795	0.05390167	0.07343168	0.12727544	0.17709707	0.21201088	0.22163412	0.1937422	0.16032101
0.1332295	0.15178815	0.16248193	0.16409656	0.17937915	0.20396559	0.23062618	0.20935032	0.17448923	0.18023385	0.19988613
0.21957037	0.16436225	0.13830982	0.12836352	0.1248323	0.1305232	0.13837987	0.15559657	0.16683348	0.19419102	0.2200519
0.2495516	0.24154708	0.18837497	0.146538	0.10757788	0.08715857	0.091702744	0.116594106	0.14329295	0.1684119	0.18172058
0.1959861	0.18251869	0.14802617	0.12868899	0.12376568	0.11853233	0.09144115	0.081991576	0.07594344	0.07634908	0.0804697
0.085852675	0.08060286	0.070942976	0.05679648	0.028032549	0.02351803	0.03233785	0.041231167	0.062446702	0.08446381	0.13726623
0.20269938	0.23400122	0.21481188	0.17512447	0.12765591	0.09709933	0.05047889	0.027478136	0.017888395	0.03324457	0.06479306
0.08683165	0.083425514	0.07807749	0.06580303	0.05606532	0.055166565	0.053230092	0.06618416	0.073300615	0.09515927	0.14615774
0.21716607	0.26303014	0.2486181	0.2289978	0.24674489	0.25114673	0.27064636	0.39301422	0.32069564	0.21221623	0.13136385
0.09778564	0.10326027	0.14050311	0.1540757	0.15155396	0.14165874	0.14539953	0.15438268	0.092062645	0.11268342	0.11281952
0.09207297	0.06475525	0.053205427	0.057336412	0.04351324	0.028833581	0.014375966	0.0051706927	0	0.0008058566	0.0077403495
0.020789566	0.026348673	0.0317589	0.03477146	0.035057575	0.041993298	0.05629501	0.06726614	0.08109234	0.08197509	0.0389574
0.036040198	0.024196148	0.021400625	0.024410019	0.025726834	0.031878598	0.04864537	0.07222507	0.08892968	0.10162879	0.112485796
0.13386674	0.1280254	0.11730744	0.12063356	0.14119431	0.15003428	0.14059009	0.12756053	0.11599605	0.120808005	0.1252814
0.13133726	0.10108082	0.08299608	0.06402964	0.050747354	0.0441134	0.035433788	0.031922363	0.026563061	0.02103051	0.020495253
0.022442162	0.029022431	0.017673885	0.012646975	0.16822721	0.20060068	0.20685749	0.20119499	0.21929221	0.26741078	0.2717137
0.26792455	0.22562572	0.19722351	0.2500497	0.26757234	0.27640256	0.26866555	0.28275013	0.31048784	0.35169232	0.3901868
0.4070579	0.3504224	0.2705333	0.21545874	0.23654358	0.21468623	0.1945173	0.18061915	0.19025747	0.24064943	0.29563257
0.36153767	0.38893348	0.40125403	0.32924828	0.21951835	0.15362689	0.1372275	0.13229951	0.12879117	0.12618214	0.14799365
0.1712232	0.19826902	0.23371358	0.24614413	0.22237116	0.18835275	0.121277414	0.0734538	0.04791412	0.037854154	0.035334267
0.049613792	0.064236	0.0878147	0.12101907	0.12378375	0.110619575	0.076435514	0.047514647	0.029517503	0.03414745	0.052794844
0.06683025	0.08623114	0.10189604	0.10409306	0.107776605	0.10485393	0.093873605	0.075421944	0.061633747	0.043865643	0.017577041
0.005315764	0	0	0	0	0.00064167794	0.0010422571	0.0011735698	0.0026954971	0.011316237	0.028506443
0.06029469	0.08186703	0.11051774	0.1625614	0.18579574	0.19581555	0.22069125	0.27806842	0.34599003	0.4303366	0.46377662
0.35683247	0.29637167	0.26748496	0.22811027	0.21758771	0.24971466	0.26044148	0.23504873	0.19374809	0.15671113	0.119547926
0.13822597	0.13809715	0.114450194	0.091075525	0.095786	0.115963034	0.1795968	0.23674251	0.2766434	0.2741781	0.24034408
0.17780839	0.29272917	0.21842425	0.18872462	0.18348451	0.20856099	0.24162094	0.22793034	0.20320411	0.15633453	0.11859685
0.09198626	0.07420244	0.05628117	0.039344188	0.030409198	0.019757617	0.01572487	0.0185499	0.027385496	0.04751192	0.06848491
0.085425526	0.09411544	0.08860321	0.07112293	0.04137904	0.022450963	0.015175806	0.014104877	0.019074917	0.024733666	0.03239748
0.03294891	0.025221098	0.017720796	0.013343755	0.023953853	0.029943118	0.051106356	0.07104435	0.10174879	0.15973108	0.21964155
0.2724528	0.28242934	0.2662437	0.24861783	0.23095667	0.4016803	0.31354034	0.24045153	0.22208664	0.28851697	0.37202364
0.4822898	0.5851034	0.6240162	0.5676381	0.45204765	0.31183222	0.23012875	0.16490066	0.11649016	0.09583883	0.11935105
0.18091299	0.210037	0.23181179	0.20157179	0.1569774	0.10682911	0.059652697	0.07371621	0.057889804	0.041491974	0.027969105
0.01336574	0.0044360426	0.0030494663	0.004959759	0.014168954	0.020427588	0.019127926	0.019664232	0.023188671	0.019752951	0.017378248
0.021979306	0.031269535	0.051466085	0.08569863	0.11231345	0.13429691	0.15141454	0.16506484	0.15918884	0.1827008	0.23870869
0.30592796	0.35875082	0.40267146	0.4068381	0.38189977	0.39373505	0.37614533	0.35389188	0.34678903	0.36109158	0.46014658
0.48616055	0.48732996	0.4182075	0.41066813	0.3610042	0.29867068	0.29238775	0.2745221	0.27910745	0.30189344	0.32706648
0.37549165	0.3121307	0.27646706	0.22726704	0.21485804	0.22448121	0.2499361	0.2710123	0.32426575	0.32455447	0.3237603
0.31336394	0.32699803	0.2373093	0.1619994	0.12401045	0.13938022	0.17327535	0.17171855	0.16710863	0.14299011	0.13645837
0.1391172	0.1278718	0.10973063	0.08829465	0.09946178	0.09276397	0.081029326	0.086032666	0.10484756	0.12088226	0.13066451
0.18371905	0.26889166	0.34883842	0.47195357	0.45266372	0.4057044	0.33110374	0.27407068	0.26521003	0.28572696	0.32707846
0.2891196	0.23840465	0.1713763	0.103684135	0.11668061	0.086080864	0.06928285	0.053888116	0.042231347	0.03228058	0.029943807
0.028102111	0.024979021	0.020766841	0.015738618	0.012098727	0.008976004	0.005879862	0	0	0	0
0	0	0	0	0	0	0	0.00014177217	0.0008022209	0.0013250656	0.0019873267
0.0025774532	0.0053363093	0.006444192	0.009466871	0.009017169	0.006456895	0.006353083	0.0108002825	0.005303296	0.004334022	0.0041349498
0.0038028948	0.003278182	0.003954162	0.0054486063	0.0063147186	0.007980374	0.00810604	0.0027689538	0.0023234142	0.00078949233	0.00028279188
0	0	0.0003248946	0.0023380835	0.00024289722	0	0	0.0024454517	0.003734501	0.009247816	0.011725955
0.009621732	0.009948227	0.013053188	0.018347867	0.029071273	0.03856133	0.05615332	0.07093021	0.079221085	0.08665446	0.054849785
0.040812515	0.02772103	0.02048352	0.010937388	0.007826201	0.0062020416	0.0072142007	0.014942469	0.02229562	0.031526506	0.040009975
0.021257032	0.01763463	0.014251918	0.01118821	0.0147726545	0.019891342	0.029573252	0.0465421	0.06864019	0.081459045	0.08913616
0.09478338	0.08251987	0.06696646	0.048452683	0.05177961	0.05915661	0.07290741	0.080434166	0.08486016	0.087073885	0.08881542
0.09114524	0.09135255	0.107242405	0.10952493	0.10493169	0.096406505	0.0866458	0.088553295	0.105772704	0.13310407	0.15072682
0.135797	0.12515126	0.11882545	0.11587917	0.1262454	0.12982248	0.115357034	0.0916798	0.0748757	0.07202517	0.07382842
0.07333837	0.07200142	0.07369818	0.0739969	0.08799198	0.07039787	0.05069126	0.04124736	0.036229298	0.042149566	0.06468658
0.10154189	0.15620483	0.22741406	0.26791164	0.29864663	0.343869	0.31838456	0.23357713	0.185453	0.13252616	0.10950675
0.09580742	0.103276834	0.11335822	0.12016228	0.1299364	0.14846098	0.17940542	0.18801586	0.20384364	0.20320351	0.19824065
0.21441785	0.20935263	0.20190008	0.21742536	0.23717731	0.25811774	0.27680102	0.40574792	0.3610221	0.3196507	0.3309076
0.3365332	0.3422939	0.33969814	0.33461145	0.3668951	0.41461298	0.4835195	0.5191316	0.5842776	0.5772975	0.5820558
0.5961684	0.6110279	0.66390073	0.6905678	0.6936609	0.7116738	0.73599774	0.77200955	0.7794432	0.74245834	0.67994314
0.5667066	0.46591875	0.32627672	0.22989316	0.17208736	0.13151866	0.091121085	0.065688364	0.05881578	0.04730544	0.056953993
0.02992293	0.013306684	0.0043577068	0.00078949233	0.00024289722	0	0	0	0	0	0
0.0040089786	0.015986372	0.029513182	0.04573343	0.050821047	0.07033393	0.10457925	0.14922674	0.16300169	0.15686297	0.14428365
0.1261394	0.13746865	0.17525461	0.20495582	0.25814953	0.2893446	0.30625406	0.37642404	0.42919064	0.49651033	0.52428174
0.5321107	0.5071626	0.45601982	0.47583362	0.4357084	0.4247579	0.45549724	0.5598292	0.669174	0.7404848	0.805283
0.82716715	0.83294904	0.8089964	0.80848485	0.7818059	0.7522327	0.7512491	0.80509186	0.8511896	0.8881652	0.9086308
0.92131114	0.90499365	0.8889953	0.86148345	0.7996613	0.75739694	0.7132909	0.7064663	0.7144223	0.7254555	0.7439369
0.7497877	0.74593014	0.6772349	0.5686234	0.44035628	0.4561845	0.43780175	0.4743875	0.47408506	0.5158008	0.578906
0.6441684	0.6814293	0.6991777	0.69131243	0.67997366	0.6861013	0.60400224	0.56716377	0.55356544	0.5823187	0.6168964
0.62861794	0.63163066	0.605997	0.58504	0.5993186	0.5975605	0.5348602	0.44795388	0.36178714	0.3047475	0.27601853
0.34413522	0.43860182	0.6289272	0.7558739	0.8000628	0.7886815	0.74929243	0.7154455	0.6751933	0.68412215	0.69669443
0.7129464	0.7075659	0.6774759	0.68702835	0.68435574	0.67042667	0.6575325	0.6137194	0.51324415	0.36583114	0.32758197
0.3182188	0.31707975	0.3252232	0.3039975	0.2798507	0.25100377	0.22855894	0.20853508	0.17732495	0.13599414	0.06827617
0.0318535	0.01646383	0.008308282	0.0037251555	0.0037417538	0.0049134786	0.0051009445	0.0063976366	0.007864253	0.010355736	0.0095053455
0.010909826	0.01619389	0.023919472	0.037958775	0.059754428	0.08978489	0.13305709	0.1882143	0.2679974	0.34553316	0.3962752
0.41423652	0.61297363	0.62811506	0.65707994	0.66950077	0.6884179	0.7214581	0.76241577	0.80272484	0.8091672	0.82827705
0.8352012	0.86292034	0.91868776	0.92418027	0.931227	0.9256061	0.9147758	0.8750811	0.8205842	0.7801743	0.74996626
0.7359127	0.7145761	0.6556805	0.6389237	0.37104073	0.15151684	0.04544474	0.011187679	0.0018789127	0.0036857345	0.008083241
0.014608567	0.022017978	0.03208325	0.037731487	0.094558135	0.1451113	0.22872247	0.25864962	0.26002854	0.28799465	0.31950313
0.33783007	0.34094545	0.34630802	0.3742352	0.37729406	0.37828127	0.39271834	0.36578777	0.31993246	0.22797708	0.21057796
0.21608406	0.20517291	0.19614683	0.17596373	0.13935311	0.09324694	0.04960276	0.03564868	0.021351108	0.0190236	0.019525459
0.023174908	0.03702971	0.057118233	0.082963586	0.09558929	0.10015558	0.1109874	0.12228307	0.13589504	0.94179004	0.94765645
0.9477526	0.94757557	0.9332276	0.93818414	0.9442982	0.93806195	0.9431254	0.9565161	0.9612932	0.9662537	0.9640355
0.9614516	0.9618713	0.96474856	0.96172255	0.96334106	0.96435297	0.9622908	0.95665765	0.9547837	0.94566476	0.9417372
0.93338686	0.9248041	0.9153153	0.8941143	0.8718299	0.8425476	0.83058035	0.840671	0.84224266	0.822013	0.7644973
0.72943497	0.689748	0.69800264	0.67583466	0.63335836	0.6278735	0.62613785	0.6108101	0.59005326	0.56629485	0.54029596
0.5667414	0.55519974	0.47613662	0.47676814	0.48816687	0.4747828	0.47014892	0.48785913	0.48469332	0.4787368	0.4562609
0.38418624	0.23200744	0.2058261	0.2535731	0.34118405	0.3812925	0.42172074	0.50741374	0.566991	0.5907703	0.5878933
0.56952786	0.58352804	0.574324	0.51484776	0.53249925	0.5764643	0.6560797	0.6881212	0.7265363	0.7903653	0.8148278
0.7575707	0.7976982	0.7708889	0.6848319	0.64450693	0.5052421	0.44635043	0.46405226	0.4816439	0.47685814	0.46081248
0.48560008	0.46281308	0.4608874	0.4225603	0.38358074	0.30664548	0.3240631	0.35417974	0.3017063	0.29495293	0.41928402
0.6450313	0.74553907	0.77025676	0.80476874	0.78062636	0.80731153	0.8541319	0.85941494	0.8407539	0.8794295	0.8860366
0.905042	0.93770915	0.9531232	0.9437425	0.9438683	0.9394655	0.907684	0.8830302	0.89046067	0.8864674	0.8787153
0.83767563	0.7910485	0.7344749	0.6889884	0.62719333	0.5545471	0.4286361	0.28301117	0.26127192	0.2004214	0.18971805
0.19989553	0.15524806	0.10723898	0.062943965	0.044663932	0.040418845	0.036007393	0.024508227	0.023868134	0.02916035	0.027575452
0.021929404	0.018470915	0.025009912	0.0422897	0.067347795	0.116732754	0.1845153	0.26745313	0.3349073	0.30286822	0.3593496
0.40398765	0.4758407	0.65060353	0.7205275	0.7253214	0.7119103	0.6959435	0.6691894	0.6420331	0.6340112	0.667868
0.7070458	0.6930374	0.65880466	0.6712446	0.67935956	0.66359246	0.61894435	0.6010513	0.5802646	0.5246623	0.48462814
0.33167526	0.2426718	0.19926587	0.12871586	0.07320956	0.056249093	0.071940385	0.13770668	0.23132989	0.26650646	0.23186997
0.16481313	0.09161473	0.07898862	0.09882064	0.10588934	0.10153527	0.08124579	0.052336965	0.038245734	0.025349563	0.034496028
0.056971718	0.051155962	0.058340296	0.09069087	0.105526306	0.09773452	0.10806928	0.1346609	0.1811872	0.1726017	0.16061284
0.19472423	0.19948104	0.20722155	0.24930829	0.2732372	0.286528	0.26081198	0.2167489	0.15775166	0.12161072	0.13555239
0.15703975	0.15823245	0.14189236	0.14113572	0.17784736	0.18996455	0.19128399	0.1879111	0.19960912	0.20304063	0.22206807
0.22770378	0.25659928	0.30511817	0.39812085	0.42757344	0.45473436	0.45721012	0.38779515	0.2558455	0.21502247	0.19450583
0.1925144	0.16146605	0.10711833	0.07182449	0.066620365	0.08097006	0.08030917	0.06483237	0.058402203	0.05985741	0.05241827
0.03771792	0.02616349	0.022881754	0.019900024	0.0145246945	0.010565807	0.013694745	0.02214688	0.020698797	0.01953451	0.014882024
0.01952775	0.04588888	0.056388292	0.051798068	0.08714638	0.09366813	0.099170804	0.099161506	0.07435018	0.055367082	0.06130022
0.07645808	0.104575746	0.1457475	0.17650522	0.18524022	0.18957028	0.18409255	0.16815792	0.15176171	0.123986624	0.11667503
0.11677593	0.11763451	0.10838317	0.09492483	0.078298725	0.062490437	0.06971923	0.10794535	0.1495223	0.2063248	0.11181892
0.10811898	0.08296632	0.08213867	0.10530553	0.11812848	0.117257744	0.13098171	0.1566102	0.16454907	0.15683068	0.13594942
0.045116257	0.035841335	0.031350054	0.031851	0.038464233	0.04218546	0.04182632	0.036814503	0.032208163	0.029291097	0.027369972
0.026043205	0.022335304	0.01790983	0.013104573	0.011211253	0.010783896	0.013387101	0.019355964	0.023106169	0.02512544	0.0276864
0.026410015	0.026450805	0.0371349	0.04047023	0.04147981	0.035228275	0.02773718	0.02527858	0.022256237	0.023470458	0.023812369
0.02378512	0.034267034	0.042454988	0.08779698	0.08577819	0.079945244	0.06815311	0.060371287	0.050427694	0.046746854	0.04332338
0.04236628	0.045021974	0.056226898	0.074498564	0.11991896	0.14445351	0.15318601	0.15275031	0.14082089	0.12580787	0.10285683
0.09466153	0.09103029	0.097883865	0.11119717	0.12683561	0.15367725	0.14871125	0.123973295	0.10034736	0.080647714	0.06433864
0.054467972	0.05561406	0.06749378	0.08400302	0.09793202	0.09532986	0.08129498	0.074594215	0.06949223	0.057936758	0.04764122
0.037052806	0.032069188	0.03275857	0.034370173	0.034480277	0.03336004	0.025392769	0.025840562	0.024050023	0.028211566	0.031002952
0.041833054	0.054549824	0.07620044	0.09867909	0.11334725	0.12087299	0.12024461	0.11191964	0.14486176	0.14867988	0.15233435
0.20481971	0.25899053	0.27245605	0.3023607	0.34896854	0.37759128	0.44385877	0.47593412	0.4982395	0.5408941	0.52079254
0.47333753	0.44695	0.45788434	0.44266334	0.42262545	0.41311982	0.45930696	0.4743526	0.45345986	0.4196389	0.48683655
0.514125	0.48839253	0.45231512	0.4171893	0.40444463	0.37029347	0.32828796	0.2882947	0.29229507	0.29008454	0.26483595
0.21794797	0.21129815	0.1898632	0.19260874	0.2170263	0.25436538	0.32014096	0.40139118	0.49177048	0.53853065	0.56019104
0.547596	0.5182304	0.5581724	0.5837015	0.59990436	0.6181748	0.6585622	0.6925686	0.70357907	0.7171175	0.7195656
0.7272543	0.7372374	0.7065842	0.7239474	0.7306432	0.7374575	0.7691185	0.7987638	0.8120867	0.83413064	0.8363765
0.8355459	0.85568583	0.8641065	0.8012328	0.842824	0.8594476	0.8589724	0.8704643	0.83583117	0.8307363	0.81241
0.80038244	0.7618112	0.7619085	0.7421348	0.5962051	0.55698633	0.5110312	0.43774644	0.32276872	0.23240387	0.1756527
0.122622594	0.07969302	0.051137216	0.027730815	0.03883418	0.07784916	0.17268796	0.24420635	0.28907597	0.43634832	0.5904933
0.6209701	0.5917331	0.60029966	0.641346	0.6745058	0.708893	0.71349984	0.72008675	0.68515617	0.64371896	0.5943333
0.43692	0.36409846	0.2764911	0.17979039	0.13748015	0.07667161	0.069052905	0.0700788	0.06897717	0.09151579	0.17544046
0.39184555	0.6034181	0.7698029	0.8694427	0.9077883	0.92568773	0.92280847	0.80402786	0.759163	0.79465204	0.7891134
0.78629124	0.78984404	0.76975626	0.74418986	0.7042934	0.66900855	0.666162	0.7068822	0.748795	0.7480748	0.741489
0.6988441	0.6482281	0.611957	0.5616186	0.5513197	0.45784572	0.30483785	0.1703819	0.15948574	0.20372425	0.32375708
0.46090737	0.54237443	0.6090323	0.652604	0.64013994	0.5721434	0.52943915	0.45664668	0.40692052	0.35306248	0.2560032
0.18977976	0.11044008	0.053945664	0.028948057	0.01493894	0.0051625306	0.0072907996	0.011339163	0.020825295	0.033336136	0.049854945
0.07712999	0.12503608	0.17111635	0.21486327	0.32303163	0.43746793	0.52328503	0.5632716	0.54551744	0.5136484	0.4761386
0.42945376	0.41863987	0.36575425	0.29229614	0.27480462	0.2351774	0.16830638	0.18088098	0.23086642	0.21479562	0.18631938
0.2526685	0.37212098	0.5824387	0.7116941	0.67564476	0.58888775	0.49535173	0.37561524	0.21725355	0.11006567	0.05595915
0.027657526	0.018343087	0.02127963	0.034186065	0.052575056	0.051442727	0.06804595	0.08107588	0.1390997	0.21597315	0.27974772
0.3479824	0.44050372	0.5472764	0.68700534	0.76794124	0.70984006	0.6800028	0.61126506	0.66528726	0.7325998	0.77307105
0.77410424	0.7566484	0.7678389	0.79851514	0.8470234	0.8899088	0.8605551	0.8661109	0.8630329	0.86103624	0.83319795
0.7969072	0.777206	0.7577997	0.76127577	0.7326278	0.7372127	0.72200584	0.65060097	0.50949425	0.46137044	0.3639127
0.29997948	0.23866227	0.19830045	0.19378635	0.19751824	0.20289661	0.18585773	0.14658374	0.095683746	0.056784797	0.042432826
0.03379386	0.019965073	0.0069960407	0.0045411126	0.0064961514	0.01466357	0.032732386	0.061414454	0.108249456	0.15640233	0.20761052
0.25715637	0.43505338	0.547842	0.5926846	0.607859	0.602732	0.636754	0.62383074	0.58689857	0.5199174	0.46278828
0.42378765	0.35675812	0.29699227	0.25318855	0.22572175	0.199284	0.17925492	0.18180558	0.17236689	0.16098589	0.15527971
0.16661936	0.16891995	0.18988734	0.2525244	0.33896428	0.44035143	0.4948233	0.5324403	0.6068664	0.65461147	0.66268766
0.6638193	0.5109271	0.56194264	0.59641373	0.6076915	0.64555424	0.6833086	0.6754999	0.6341745	0.56991637	0.5256775
0.50533587	0.4671382	0.56029075	0.5453182	0.5124585	0.4345037	0.36617362	0.29920894	0.28309658	0.24958254	0.2367056
0.20670785	0.16222322	0.10542592	0.064337894	0.03486987	0.016454857	0.01462427	0.024892425	0.03718696	0.08498981	0.16742282
0.25841856	0.38610804	0.51394236	0.5783498	0.5967254	0.6173514	0.6245249	0.5842977	0.601652	0.68712527	0.76284724
0.8104295	0.79948777	0.76916176	0.7396849	0.7372658	0.7618096	0.77236444	0.7432804	0.6984379	0.71812785	0.7862923
0.8279861	0.8612565	0.85476923	0.8663455	0.897311	0.9131383	0.91470045	0.9358099	0.946076	0.9474489	0.94557685
0.94566077	0.94579923	0.95162755	0.95724964	0.96105343	0.9628684	0.96355796	0.9586891	0.95892155	0.95835894	0.9590553
0.959162	0.96017414	0.959861	0.9623104	0.96189725	0.95927405	0.95033675	0.94275457	0.9177776	0.9039419	0.8928058
0.88017946	0.8672167	0.855997	0.84183484	0.84331316	0.84102875	0.8338815	0.81365436	0.81251615	0.79102486	0.80192703
0.77806634	0.76912427	0.775347	0.76910037	0.7626209	0.7592277	0.77791345	0.78319436	0.78196967	0.7454119	0.6006913
0.54868764	0.49372256	0.5380062	0.6020105	0.6479639	0.6297061	0.5833719	0.57273537	0.5235173	0.41077664	0.30300727
0.17990069	0.17149103	0.14491051	0.15853205	0.18368651	0.19918454	0.23493186	0.31182492	0.3603601	0.35533017	0.32854304
0.3523156	0.36033338	0.35872704	0.36874852	0.38735652	0.3745899	0.3628775	0.31111994	0.23574027	0.19949207	0.18603009
0.17483209	0.15814419	0.12854156	0.09516715	0.047310337	0.01293838	0.0039504566	0.0020566683	0.0010283341	0.0017657666	0.0066476595
0.016659789	0.03484427	0.059564352	0.070948854	0.09633633	0.10658061	0.111841686	0.11943558	0.13503861	0.19548154	0.27047744
0.2736785	0.24683784	0.24572046	0.259645	0.23910323	0.20548126	0.15019195	0.12818259	0.13065104	0.13142401	0.15659
0.16123971	0.14210624	0.12265504	0.11945948	0.123188585	0.11778023	0.075858966	0.06547065	0.0677666	0.068053395	0.08352712
0.09203403	0.09856538	0.10766941	0.14645629	0.16804981	0.14561445	0.13028218	0.10687587	0.09856165	0.115891315	0.16564275
0.23945098	0.30911228	0.3499383	0.3875243	0.40624866	0.40407452	0.36007607	0.28282833	0.1921898	0.12440211	0.098838456
0.09266076	0.0808629	0.07134593	0.058601208	0.039919283	0.027415229	0.01393146	0.0039504566	0	0.00068496	0.00897284
0.017005175	0.022384588	0.030877993	0.05160275	0.08103971	0.120857954	0.1602424	0.20327568	0.2714967	0.37876198	0.3915857
0.3613642	0.24866946	0.17301296	0.14291833	0.114692025	0.08836076	0.055495676	0.04084176	0.023860883	0.014710488	0.010965524
0.006260863	0.0037004563	0.0013718634	0.007220986	0.008762161	0.010013699	0.014822742	0.021275098	0.022282675	0.019270517	0.013766405
0.02060301	0.02534999	0.026728952	0.029718865	0.028785735	0.032929704	0.027073916	0.020642884	0.019678382	0.013711281	0.008017957
0.0047257394	0.0027948595	0	0	0.00028279188	0.00028279188	0	0.00088326266	0.0010283341	0	0
0.0023628697	0.006151265	0.008505898	0.013187454	0.016010791	0.018502794	0.021969097	0.026232537	0.035911016	0.05014819	0.06279715
0.08134357	0.094281375	0.1252541	0.16988935	0.18502381	0.19193053	0.21966495	0.2441345	0.28088754	0.30570477	0.3019519
0.2747009	0.25068313	0.30631062	0.35241747	0.45471913	0.4383149	0.39514145	0.38304543	0.35304892	0.31240514	0.28047198
0.26078498	0.2445137	0.22638194	0.19199024	0.17625557	0.1336285	0.112232074	0.077504456	0.05429959	0.038086783	0.036504008
0.044822782	0.05484428	0.060962252	0.06273586	0.0544722	0.04626539	0.03315205	0.03688909	0.043145534	0.06442044	0.09022639
0.10826991	0.11145594	0.07971562	0.06040654	0.051524766	0.050369047	0.061383672	0.10126513	0.12071481	0.12116523	0.10469611
0.08049099	0.060078777	0.047545195	0.047624953	0.03706557	0.016005702	0.006678218	0.005339149	0.01338569	0.01797546	0.02941397
0.038752973	0.03466585	0.03371469	0.059788864	0.09480498	0.12535277	0.15523885	0.1845721	0.2256786	0.29037642	0.3187977
0.38221112	0.43333536	0.48801753	0.5279273	0.6087523	0.63653594	0.6494086	0.6906623	0.7427641	0.7950921	0.8180571
0.7979342	0.75844955	0.6719654	0.59207815	0.56921405	0.59931666	0.62030315	0.565733	0.53218526	0.5381059	0.56736904
0.4960413	0.48969957	0.42108473	0.3597041	0.3598329	0.37522426	0.36191404	0.36450443	0.39193347	0.46161363	0.48316422
0.45332515	0.32113388	0.27185813	0.2885207	0.34995106	0.40729076	0.4844255	0.52104145	0.5286308	0.49966374	0.47842166
0.43667322	0.46171045	0.588503	0.69254994	0.7417928	0.75684917	0.74218005	0.69871384	0.68559533	0.6798507	0.6928946
0.70658827	0.708722	0.7048317	0.60852486	0.6206038	0.6189352	0.6426054	0.60740393	0.6088344	0.5916588	0.59126204
